feature,importance
나스닥수익률표준편차(-11~-15),0.15557164471423254
나스닥수익률표준편차(-1~-5),0.147989820966869
VIXCLS,0.12870004009535874
나스닥수익률표준편차(-6~-10),0.12821807815009584
코스피수익률표준편차(-1~-5),0.06292875412972544
코스피수익률표준편차(-6~-10),0.057933195098205166
나스닥수익률표준편차(-16~-20),0.043718168952987024
코스피수익률표준편차(-11~-15),0.04079252061355252
WTI유(-6~-10),0.03585566569946131
WTI유(-1~-5),0.030640558739985484
금(-1~-5),0.026656398002001647
금(-16~-20),0.01948899370531312
시장금리국고채3년,0.01661313948320974
코스피수익률표준편차(-16~-20),0.015686652696593924
구리_미국(-16~-20),0.013242205467387282
WTI유(-16~-20),0.010097626907389221
WTI유(-11~-15),0.006843130899738086
미국_옥수수(-6~-10),0.006655246645075464
미국_커피(-1~-5),0.00557876525365982
원달러환율수익률표준편차(-1~-5),0.005458202074390463
구리_미국(-6~-10),0.005137369150219872
원달러환율수익률표준편차(-16~-20),0.004166489487251324
구리_미국(-11~-15),0.003888036510476019
돈육(-11~-15),0.00272967855509039
원달러환율수익률표준편차(-6~-10),0.002474700622702492
미국_커피(-11~-15),0.002396167638137092
금(-6~-10),0.002339398127159218
원달러환율수익률표준편차(-11~-15),0.0022659286688863096
16~20일 수익률 표준편차,0.001975350462886022
금(-11~-15),0.0018180965745935764
구리_미국(-1~-5),0.0016233766261601116
돈육(-6~-10),0.0015250322436367915
돈육(-1~-5),0.0012338785091266463
미국_커피(-16~-20),0.0012134657107290016
1~5일 수익률 표준편차,0.0011678732513428088
돈육(-16~-20),0.0008206831959122902
미국_옥수수(-1~-5),0.0007961900993665166
미국_옥수수(-11~-15),0.0007531801695132267
11~15일 수익률 표준편차,0.0007274994984252647
6~10일 수익률 표준편차,0.0007030983708713107
미국_옥수수(-16~-20),0.000627581400762827
미국_커피(-6~-10),0.0006215803551151483
위치,0.0003265364764038884
