,회사명,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large,우리사주조합,기관투자자,일반투자자,target_1d,target_2d,target_7d,target_15d,target_1m,target_3m,target_6m
143,노을,376930,의료용 기기 제조업,"한국투자증권(주),삼성증권(주)",10000.0,"15,000,000","10,425,050",1.249,"2,747.08",105.3,0.0,0.0,0.0,0.0,100.0,31.5,노을,1494118,2022-03-03,9,8230,7046,15038,5726,4186,1518,-7227,-7357,19224,1184,9.863966794373844,7.325807502595773,0,0,0,1.1680386034629575,0.7799736495388669,0.0615896795672076,0.4685463492485703,3.592451027233636,0.2177486475239284,1.3678929765886287,0.7822513524760716,-4.760869565217392,-4.846508563899868,-1.7575250836120402,1.0,0,-0.3826987099459009,-0.375936329588015,1.017988100179881,0.07896379525593,0.3626373626373626,-1.1118168589358617,건강관리,11.00,64.00,25.00,0,0,0,0,0,0,0
144,풍원정밀,371950,전자부품 제조업,대신증권(주),15200.0,"45,600,000","21,040,488",1.39,"2,699.18",106.2,10.9,19.9,5.3,0.0,63.9,1556.53,풍원정밀,417167,2022-02-28,26,24826,32651,40599,9020,27967,30416,2512,2163,68566,-7825,11.135566648409831,10.322756941620687,0,1,0,0.7603442467305749,-0.2572659126775381,-0.1141236181197678,0.8042316313209685,1.4516751886151535,0.4078843741796225,0.3225229735044874,0.5921156258203775,0.0825881115202525,0.0711138874276696,0.0773411520720849,0.0,0,0.0315462474112533,0.0366362337018347,0.8610668789808917,0.4436017851413237,1.0875674902563737,0.7841320385411814,정보기술,-,75.00,25.00,1,1,1,1,1,1,1
145,스톤브릿지벤처스,330730,기타 금융업,"KB증권(주),삼성증권(주)",8000.0,"32,400,000","17,878,830",1.284,"2,676.76",106.2,0.0,0.0,0.0,0.0,100.0,20.06,스톤브릿지벤처스,1305249,2022-02-25,5,23749,6391,12168,7528,59866,31251,22360,18373,72034,17358,11.184907390995573,10.349838653116636,0,0,0,3.716006884681584,0.5554382259767687,0.2409695421606463,0.5252301117685733,0.2032539337854541,0.8310797678873865,0.1257475027561554,0.1689202321126134,0.7154971040926691,0.5879171866500272,0.3069020813149367,0.0,0,0.2550601105033734,0.3104089735402726,0.821690518783542,0.4338367992892245,0.52201583536565,5.282688437341582,금융,-,75.0,25.0,0,0,0,0,0,0,0
146,브이씨,365900,운동 및 경기용구 제조업,한국투자증권(주),15000.0,"15,000,000","6,987,800",1.258,"2,648.80",106.2,0.72,30.23,0.0,2.3,66.75,190.59,브이씨,1354740,2022-02-24,17,29408,9634,28418,2978,30925,40518,7548,5412,59343,19774,10.991106299729372,10.609526278887303,0,0,0,3.0525223167946853,0.4880300113529789,0.3332153750231704,0.3390104863114927,0.9189329021827,0.5211229631127513,0.0962974939369442,0.4788770368872487,0.186287575892196,0.1335702650673774,0.1750040420371867,0.0,0,0.0911986249431272,0.1271927607299934,0.7170111287758346,0.6827764015974925,1.310202101859337,2.1318419800244777,경기관련소비재,-,75.00,25.00,0,0,0,0,0,0,0
147,퓨런티어,370090,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","신한투자증권 주식회사,유안타증권(주)",15000.0,"24,000,000","7,965,980",1.243,"2,719.53",106.2,7.780000000000001,11.04,3.56,2.04,75.58,1535.42,퓨런티어,1357446,2022-02-23,13,10401,2075,2623,3170,11022,16143,742,903,13645,8326,9.52120171737537,9.68930374259339,0,0,0,5.012530120481928,0.5157653472093168,0.6101868816416269,0.7910789172703012,0.2379785882779894,0.8077684133382191,0.2876066049718744,0.1922315866617808,0.0459641950071238,0.0559375580747073,0.0819270549809472,0.0,0,0.0661780872114327,0.0543788933675339,1.2169811320754718,1.1830707218761451,1.464616222101252,4.2385382682466055,정보기술,-,75,25,1,1,1,1,1,1,1
148,바이오에프디엔씨,251120,기초 의약물질 제조업,DB증권주식회사,28000.0,"36,400,000","8,695,700",1.243,"2,743.80",106.2,0.0,16.25,10.08,0.0,73.67,74.01,바이오에프디엔씨,1160974,2022-02-21,17,6656,5342,5747,3697,14840,7364,2256,1878,20587,1314,9.932463660772646,8.90449432889673,0,0,0,1.2459752901535006,0.1784356328082564,0.0638266867440617,0.9295284496258918,0.3872641509433962,0.7208432505950357,0.2491239892183288,0.2791567494049643,0.3063552417164584,0.255024443237371,0.1265498652291105,0.0,0,0.0912226162141157,0.1095837178802156,0.8324468085106383,0.3577014620877252,0.4962264150943396,2.745317844527432,건강관리,6.15,60.16,25.00,0,0,0,0,0,0,0
149,나래나노텍,137080,특수 목적용 기계 제조업,미래에셋증권 주식회사,17500.0,"54,250,000","11,059,422",1.217,"2,746.47",106.2,2.6,0.0,0.0,0.0,97.4,102.0,나래나노텍,362122,2022-02-08,27,38009,61563,67024,5213,59806,104466,18950,14711,126830,-23554,11.75061077060029,11.556626511041324,0,1,0,0.617400061725387,-0.2254704880056669,-0.1857131593471576,0.9185217235617092,1.1206902317493228,0.4715445872427659,0.0871651673745109,0.5284554127572341,0.1813987326019949,0.1408209369555645,0.2459786643480587,0.0,0,0.1159899077505322,0.1494125995426949,0.7763060686015831,0.8236694788299298,1.7467478179446878,1.4082093813319243,정보기술,3.23,71.77,25.00,0,0,0,0,0,0,0
150,아셈스,136410,플라스틱제품 제조업,한국투자증권(주),8000.0,"16,000,000","11,019,106",1.116,"2,745.06",106.2,18.54,15.439999999999998,5.41,1.25,59.36,1618.26,아셈스,922304,2022-02-07,17,30241,15070,36877,4479,35421,30260,4355,4403,72298,15171,11.18856557679256,10.317615033722944,0,0,0,2.0067020570670207,0.5013549239920687,0.2098398295941796,0.4086558017192288,1.04110555884927,0.489930565160862,0.1264504107732701,0.510069434839138,0.1439193654990086,0.1455056179775281,0.1243047909432257,0.0,0,0.0609007164790174,0.0602367976984149,1.0110218140068887,0.41854546460483,0.854295474436069,1.626069766842037,소재,4.00,71.00,25.00,1,1,1,1,1,1,1
151,스코넥,276040,소프트웨어 개발 및 공급업,신영증권(주),13000.0,"28,941,900","12,072,009",1.176,"2,750.26",106.2,13.84,22.64,0.0,1.31,62.21,1724.66,스코넥,1290248,2022-02-04,21,3337,4918,5657,4889,877,3608,-2584,-2658,6534,-1581,8.784927626058323,8.19118600464279,0,1,0,0.678527856852379,-0.4381929046563192,-0.2419651056014692,0.8693653880148489,6.450399087799316,0.1342209978573615,5.574686431014824,0.8657790021426385,-0.7161862527716186,-0.7366962305986696,-3.03078677309008,1.0,0,-0.4067952249770432,-0.3954698500153045,1.028637770897833,0.5521885521885522,4.114025085518814,-2.3620177000478155,정보기술,3.50,71.50,25.00,1,1,1,1,1,1,1
152,이지트로닉스,377330,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",엔에이치투자증권주식회사,22000.0,"43,560,000","7,965,454",1.176,"2,750.26",106.2,7.99,1.77,6.11,1.72,82.41,1343.51,이지트로닉스,1140837,2022-02-04,14,16296,10634,15971,2990,19906,12279,341,157,35877,5662,10.487879573259036,9.415727201701133,0,0,0,1.5324431070152342,0.4611124684420555,0.1578169858126376,0.6658318201740655,0.8023209082688637,0.5548401482844162,0.1502059680498342,0.4451598517155838,0.0277709911230556,0.0127860574965388,0.0078870692253591,0.0,0,0.0043760626585277,0.00950469660228,0.4604105571847507,0.342252696713772,0.6168491911986336,1.6286761098178606,정보기술,3.78,71.22,25.00,1,1,0,0,0,0,0
153,케이옥션,102370,상품 중개업,신영증권(주),20000.0,"32,000,000","8,909,420",1.352,"2,792.00",106.9,29.0,31.0,0.0,2.0,38.0,1637.86,케이옥션,668600,2022-01-24,17,52399,27283,33560,3790,68729,23082,10491,8217,102289,25116,11.535567195451051,10.046851694843998,0,0,0,1.9205732507422204,1.0881206134650376,0.2455395985883135,0.8129618593563767,0.4882946063524858,0.6719099805453177,0.0551441167483886,0.3280900194546823,0.4545100077982844,0.3559916818299974,0.1195565190821923,0.0,0,0.0803312184105817,0.1025623478575408,0.7832427795253074,0.2256547624866799,0.3358407659066769,2.7506709921808747,경기관련소비재,10.0,65.0,25.0,1,1,1,1,1,1,0
154,오토앤,353590,자동차 부품 및 내장품 판매업,미래에셋증권 주식회사,5300.0,"15,251,169","12,875,570",1.33,"2,862.68",106.9,1.1,4.1,2.1,1.1,91.6,1713.0,오토앤,1084294,2022-01-20,10,27874,18493,24838,4955,16038,36733,2061,1380,40876,9381,10.618322836666144,10.51145803568848,0,0,0,1.5072730222246256,0.2553834426809681,0.2294989725022017,0.7445446493276431,1.5486968449931413,0.3923573735199139,0.3089537348796608,0.6076426264800862,0.0561075871831867,0.0375683989872866,0.0860456416011971,0.0,0,0.0337606419414815,0.0504207848126039,0.6695778748180495,0.8986446814756825,2.2903728644469386,1.2088017912585935,경기관련소비재,-,76.53,20.41,1,1,1,1,1,1,1
155,케이티비네트워크,298870,기타 금융업,한국투자증권(주),5800.0,"116,000,000","100,000,000",0.999,"3,006.41",107.4,0.0,4.0,1.0,0.0,95.0,50.19,케이티비네트워크,682992,2021-12-16,14,45669,18781,39451,40000,195838,104348,77402,63059,235289,26888,12.368574074874822,11.555496329325743,0,0,0,2.4316596560353547,0.2576762372062713,0.1142764855135599,0.4760589085194291,0.2014471144517407,0.832329603168869,0.2042504519041248,0.167670396831131,0.7417679303867827,0.6043144094759842,0.3219957311655552,0.0,0,0.2680065791430963,0.3289656550029963,0.8146947107309889,0.4434886458780478,0.5328281538822904,5.128423927432482,기타,-,75.00,25.00,0,0,0,0,0,0,0
156,마인즈랩,377480,소프트웨어 개발 및 공급업,"엔에이치투자증권주식회사,하나증권주식회사",30000.0,"18,133,770","5,064,283",0.74,"2,997.33",107.6,4.17,38.9,3.38,0.0,53.55,197.55,마인즈랩,1297898,2021-11-23,8,6205,45758,46477,2220,-29164,5250,-6214,-2705,17313,-39553,9.75927070177572,8.566173813637858,1,1,0,0.1356047030027536,-7.533904761904762,-2.2845838387339,0.9845299825720248,,,,2.6845145266562698,-1.1836190476190476,-0.5152380952380953,,,1,-0.1562409749898919,-0.358921041991567,0.4353073704538139,0.3032403396291804,,-6.840274564630546,정보기술,9.46,65.54,25.00,1,1,1,1,0,0,0
157,알비더블유,361570,오디오물 출판 및 원판 녹음업,미래에셋증권 주식회사,21400.0,"26,814,200","7,930,590",0.76,"3,013.25",107.6,21.7,15.4,8.1,2.0,52.8,1719.61,알비더블유,1303029,2021-11-22,9,30946,41314,53581,3555,34369,24553,4563,3837,87950,-10368,11.384535120197713,10.108630052740786,0,1,0,0.749043907634216,-0.4222701910153545,-0.1178851620238772,0.7710569044997294,1.5589921149873431,0.3907788516202388,0.1034362361430358,0.6092211483797613,0.1858428705249867,0.1562741823809717,0.1116413046640868,0.0,0,0.043627060830017,0.0518817509948834,0.8408941485864563,0.279169982944855,0.7143937850970351,0.905113042741821,커뮤니케이션서비스,-,75.00,25.00,1,1,1,1,1,0,0
158,트윔,290090,소프트웨어 개발 및 공급업,대신증권(주),22000.0,"26,840,000","7,254,894",0.77,"2,962.42",107.6,12.18,18.25,4.83,0.0,64.74000000000001,1627.34,트윔,1217014,2021-11-17,12,39342,3735,4284,2999,49201,17848,2418,3213,53485,35607,10.887175216396336,9.789702763229508,0,0,0,10.0,1.995013446884805,0.6657380573992708,0.8718487394957983,0.0870714009877848,0.9199027764793868,0.0609540456494786,0.0800972235206132,0.1354773644105782,0.1800201703272075,0.0653035507408386,0.0,0,0.0600729176404599,0.045208937085164,1.3287841191066998,0.3337010376741142,0.3627568545354769,9.048334892711877,정보기술,-,75.00,25.00,1,1,1,1,1,0,0
159,지오엘리먼트,311320,전자부품 제조업,엔에이치투자증권주식회사,10000.0,"15,470,000","6,193,410",0.84,"2,924.92",107.6,15.1,25.41,5.06,0.54,53.89000000000001,1613.84,지오엘리먼트,668965,2021-11-11,17,20158,3106,4491,2300,24380,11549,3881,3104,28871,17052,10.270627546322624,9.35444071594994,0,0,0,6.490019317450097,1.476491471123041,0.590627273042153,0.6916054330883991,0.184208367514356,0.8444459838592359,0.0943396226415094,0.155554016140764,0.3360464109446705,0.268767858689064,0.1273174733388023,0.0,0,0.1075127290360569,0.1344255481278791,0.7997938675599072,0.4000207820996848,0.4737079573420836,5.480231840957844,정보기술,9.05,65.95,25.00,1,1,1,1,1,1,1
160,아이티아이즈,372800,소프트웨어 개발 및 공급업,신한투자증권 주식회사,14300.0,"25,411,100","5,776,980",0.84,"2,924.92",107.6,0.0,29.44,14.22,0.07,56.27,1601.14,아이티아이즈,1429840,2021-11-11,10,21683,14653,17044,2000,8843,31909,2864,2370,25887,7030,10.161534819858218,10.370674719272287,0,0,0,1.4797652357878932,0.2203140179886552,0.271564878124155,0.85971602910115,1.927400203550831,0.3416000309035423,0.2261675901843265,0.6583999690964577,0.0897552414679244,0.0742737158795324,0.268008594368427,0.0,0,0.0915517441186696,0.1106346815003669,0.827513966480447,1.2326264148027968,3.608390817595839,1.3723501121309574,정보기술,18.29,55.00,26.71,1,1,1,1,1,1,0
161,비트나인,357880,소프트웨어 개발 및 공급업,하나증권주식회사,11000.0,"22,781,000","10,353,956",0.76,"2,930.17",107.6,0.0,3.6027826622457253,1.8627522497995948,0.5007212174973531,94.03374387045731,1662.29,비트나인,1381984,2021-11-10,9,14004,3216,4037,4110,11543,12436,1845,1787,15580,10788,9.653807502217354,9.42843117965374,0,0,0,4.354477611940299,0.8674815053071727,0.6924261874197689,0.7966311617537776,0.3497357705968985,0.7408857509627728,0.3560599497530971,0.2591142490372272,0.1483596011579286,0.1436957220971373,0.1548124404400935,0.0,0,0.1146983311938382,0.1184210526315789,0.9685636856368564,0.7982028241335045,1.0773629039244563,3.605202186259767,정보기술,2.93,72.07,25.00,0,1,1,1,1,1,1
162,디어유,376300,소프트웨어 개발 및 공급업,한국투자증권(주),26000.0,"85,800,000","20,151,230",0.76,"2,930.17",107.6,42.89,27.23,11.75,1.63,16.5,2001.11,디어유,1456011,2021-11-10,4,5646,15496,15925,8349,-2268,13047,-454,-2249,13657,-9850,9.522080709521036,9.476390144300847,1,1,0,0.364352090862158,-0.7549628267034567,-0.7212418539942886,0.973061224489796,,,,1.1660686827268067,-0.0347972714033877,-0.1723767915996014,,,1,-0.1646774547850918,-0.0332430255546606,4.953744493392071,0.9553342608186278,,-2.1490076996299443,커뮤니케이션서비스,15.00,60.00,25.00,1,1,1,1,1,1,1
163,지니너스,389030,자연과학 및 공학 연구개발업,대신증권(주),20000.0,"40,000,000","10,869,315",0.78,"2,960.20",107.6,0.0,0.0,0.34,0.0,99.66,66.03,지니너스,1494154,2021-11-08,4,15817,3449,7060,4434,17217,3121,-3420,-4853,24277,12368,10.097325869457748,8.046229101075378,0,0,0,4.585966946941142,3.962832425504646,0.509453392099518,0.4885269121813031,0.410059824591973,0.709189768093257,0.2575361561247604,0.290810231906743,-1.0958026273630246,-1.5549503364306312,-0.2818725678108846,1.0,0,-0.1999011409976521,-0.1408740783457593,1.4190058479532164,0.12855789430325,0.181274321891154,2.3468276108806045,건강관리,1.69,73.31,25.00,0,0,0,0,0,0,0
164,피코그램,376180,그외 기타 제품 제조업,IBK투자증권(주),12500.0,"12,500,000","3,061,578",0.68,"2,975.71",107.6,4.12,9.93,5.92,0.98,79.05,1472.19,피코그램,604028,2021-11-03,20,10134,3901,23177,213,14982,13568,1928,1498,38159,6233,10.549543125562224,9.515543058145951,0,0,0,2.5977954370674188,0.4593897405660377,0.1633428548966168,0.1683134141605902,1.5469897209985315,0.3926203516863649,0.014217060472567,0.607379648313635,0.1420990566037736,0.1104068396226415,0.0999866506474436,0.0,0,0.039256793941141,0.0505254330564218,0.7769709543568465,0.3555648732933253,0.9056200774262448,1.2924492008577055,경기관련소비재,10.00,65.00,25.00,1,1,1,1,1,1,1
165,엔켐,348370,기초 화학물질 제조업,"신한투자증권 주식회사,대신증권(주)",42000.0,"95,030,250","15,107,973",0.74,"2,978.94",107.6,34.1,37.8,10.3,0.0,17.799999999999997,1647.4,엔켐,1011526,2021-11-01,13,473691,492596,541284,10393,593047,287879,-16585,-366043,1134331,-18905,13.9415544893808,12.57029900562174,0,1,0,0.9616216940454246,-0.0656699516116146,-0.0166662111852713,0.9100509159701746,0.9127168672971956,0.5228165323878128,0.0175247493031749,0.4771834676121873,-0.0576110101813609,-1.2715168525665297,-0.617224267216595,1.0,0,-0.3226950510917889,-0.0146209527906757,10.0,0.2537874747318022,0.485423583628279,1.3082454398669774,정보기술,17.84,55.00,27.16,1,1,1,1,1,1,1
166,리파인,377450,기타 정보 서비스업,KB증권(주),21000.0,"90,930,000","17,330,000",0.76,"2,970.68",107.6,0.0,0.0,4.0,0.0,96.0,64.19,리파인,1210066,2021-10-29,20,47670,8818,10858,1300,46112,29412,12864,10076,56970,38852,10.950297645418509,10.289192032466138,0,0,0,5.405987752324791,1.3209574323405413,0.6819729682288924,0.8121200957819119,0.2354701596113809,0.8094084605932947,0.0281922276197085,0.1905915394067052,0.4373725010199918,0.3425812593499252,0.2185114503816793,0.0,0,0.1768650166754432,0.2258030542390732,0.783271144278607,0.5162717219589258,0.6378383067314365,5.212836418672655,산업재,2.30,69.93,25.39,0,0,0,0,0,0,0
167,지앤비에스엔지니어링,382800,특수 목적용 기계 제조업,삼성증권(주),17400.0,"24,795,000","7,164,618",0.76,"2,970.68",107.6,3.669999999999999,11.47,2.53,0.0,82.33,1134.34,지앤비에스엔지니어링,958327,2021-10-29,17,30979,14178,19080,3048,26459,29272,5830,5406,45539,16801,10.72634633961773,10.28442086845496,0,0,0,2.1850049372266893,0.5739614648811151,0.3689365159533586,0.7430817610062893,0.7211156884235987,0.5810184676870375,0.1151970973959711,0.4189815323129625,0.199166438917737,0.1846816069964471,0.2043161117200196,0.0,0,0.1187114341553393,0.1280221348734052,0.9272727272727272,0.6427896967434507,1.1063154314222003,2.41696244672995,정보기술,-,75.00,25.00,1,1,0,0,0,1,0
168,아이패밀리에스씨,114840,기타 화학제품 제조업,삼성증권(주),25000.0,"20,480,000","4,120,276",0.78,"3,009.55",107.6,0.0,0.0,0.0,0.0,100.0,63.1,아이패밀리에스씨,692254,2021-10-28,22,28601,10911,13369,1638,18699,39081,2914,2233,32068,17690,10.375645110411204,10.57341728191989,0,0,0,2.6212996059023004,0.4526496251375349,0.5516402644380691,0.8161418206298152,0.7149580191454088,0.583104652613197,0.0875982672870206,0.416895347386803,0.0745630869220337,0.0571377395665412,0.1194181507032461,0.0,0,0.0696332792815267,0.0908694025196457,0.7663006177076184,1.2186915304976924,2.090004813091609,2.545883432144572,경기관련소비재,4.27,70.73,25.00,0,0,0,0,0,0,1
169,차백신연구소,261780,자연과학 및 공학 연구개발업,삼성증권(주),11000.0,"43,450,000","26,429,162",0.75,"3,006.16",107.6,6.6000000000000005,7.1,3.8,0.0,82.5,206.23,차백신연구소,1141599,2021-10-22,22,23147,5127,25785,11194,-1490,500,-2017,-3148,24295,18020,10.098067006725584,6.2166061010848646,1,0,0,4.5147259606007415,10.0,0.7417164025519655,0.1988365328679464,,,,1.0613294916649516,-4.034,-6.296,,,1,-0.1295739864169582,-0.0830211977773204,1.5607337630143778,0.0205803663305206,,-0.149497416439702,건강관리,7.00,70.15,22.85,1,1,0,0,0,0,0
170,지아이텍,382480,특수 목적용 기계 제조업,미래에셋증권 주식회사,14000.0,"37,800,000","7,871,428",0.76,"3,007.33",107.6,12.1,29.100000000000005,12.9,1.2,44.7,2068.17,지아이텍,1311310,2021-10-21,10,12081,4323,10852,2900,21782,8380,1912,1905,32634,7758,10.39314061106932,9.033722518098909,0,0,0,2.794587092297016,0.9257756563245824,0.2377275234418091,0.3983597493549576,0.498209530805252,0.667463381749096,0.1331374529427968,0.3325366182509039,0.228162291169451,0.227326968973747,0.0874575337434579,0.0,0,0.058374701231844,0.0585892014463443,0.9963389121338913,0.2567873996445425,0.3847213295381507,2.492968572053402,정보기술,10.0,60.0,30.0,1,1,1,1,1,1,0
171,씨유테크,376290,전자부품 제조업,대신증권(주),6000.0,"31,500,000","17,657,500",0.69,"2,956.30",107.6,1.1,20.1,13.5,0.0,65.3,1565.03,씨유테크,575106,2021-10-08,18,81079,29386,35782,7000,68248,123942,9249,6609,104030,51693,11.552444210630489,11.727577061483766,0,0,0,2.759102974205404,0.4170741153120008,0.4969047390175911,0.8212509082779051,0.5242937521978666,0.6560415264827454,0.1025671081936467,0.3439584735172546,0.0746236142711913,0.0533233286537251,0.0968380025788301,0.0,0,0.0635297510333557,0.0889070460444102,0.7145637366201751,1.1914063250985292,1.8160532176767088,2.8583301047276075,정보기술,-,75.00,25.00,1,1,1,1,1,1,1
172,아스플로,159010,일반 목적용 기계 제조업,미래에셋증권 주식회사,25000.0,"15,750,000","4,444,913",0.67,"2,959.46",107.6,0.0,8.7,18.7,11.5,61.1,2142.7,아스플로,561732,2021-10-07,21,37649,33029,51962,1898,29548,30361,3264,2600,81510,4620,11.308493259446568,10.32094710549266,0,0,0,1.1398770777195797,0.1521689008925924,0.0566801619433198,0.6356375813094184,1.758562339244619,0.3625076677708256,0.0642344659537024,0.6374923322291743,0.1075063403708705,0.0856361779915022,0.0879924191146609,0.0,0,0.0318979266347687,0.0400441663599558,0.7965686274509803,0.3724819040608514,1.027514552592392,1.016260788256356,산업재,16.2,55.0,28.8,1,0,1,1,0,0,0
173,원준,382840,특수 목적용 기계 제조업,엔에이치투자증권주식회사,65000.0,"65,312,455","5,020,191",0.67,"2,959.46",107.6,17.92,40.45,22.13,0.95,18.55,1464.1,원준,1459212,2021-10-07,14,46039,40982,51029,400,25034,16219,4760,-557,76063,5057,11.23933037015992,9.694000327669404,0,0,0,1.1233956371089746,0.3117948085578642,0.0664843616475816,0.8031119559466185,2.038387792602061,0.3291219120991809,0.0159782695534073,0.670878087900819,0.293482952093224,-0.034342437881497,-0.0222497403531197,1.0,0,-0.007322877088729,0.0625797036666973,-0.117016806722689,0.2132311373466731,0.6478788847167851,1.0340528863519112,정보기술,2.99,72.01,25.00,1,1,1,1,1,1,1
174,실리콘투,257720,상품 종합 도매업,"미래에셋증권 주식회사,삼성증권(주)",27200.0,"44,988,800","10,024,764",0.73,"3,060.27",107.4,3.4799999999999995,8.02,8.11,0.04,80.35,1437.63,실리콘투,982023,2021-09-29,20,34993,11864,17785,4214,41447,65245,5774,5245,59232,23129,10.989234097996784,11.085920020623862,0,0,0,2.949511126095752,0.3544945972871484,0.3904814964883846,0.6670789991565926,0.4291022269404299,0.6997400054024852,0.1016720148623543,0.3002599945975148,0.0884972028507931,0.0803893018622116,0.126547156609646,0.0,0,0.0885501080497028,0.0974810913019989,0.9083824038794596,1.1015160723933008,1.5741790720679425,3.0685680414677563,경기관련소비재,2.80,67.20,30.00,0,0,0,0,0,0,0
175,프롬바이오,377220,도시락 및 식사용 조리식품 제조업,엔에이치투자증권주식회사,18000.0,"43,200,000","13,835,000",0.76,"3,097.92",107.4,0.26,0.0,0.0,0.0,99.74,85.71,프롬바이오,1217865,2021-09-28,16,50707,12355,13277,1187,53161,77739,14899,12241,66438,38352,11.10403951243997,11.261125204406214,0,0,0,4.1041683528935655,0.49334310963609,0.5772600018061953,0.9305566016419372,0.2497507571339892,0.8001595472470574,0.0223283986380993,0.1998404527529426,0.1916541246993143,0.1574627921635215,0.2302627866292959,0.0,0,0.1842469670971432,0.224254191878142,0.8215987650177864,1.170098437641109,1.462331408363274,4.930356527007542,건강관리,2.73,72.27,25.00,1,0,0,0,0,0,0
176,바이오플러스,99430,기초 의약물질 제조업,키움증권(주),31500.0,"44,100,000","13,910,746",0.72,"3,133.64",107.4,0.0,38.6,6.17,0.0,55.23,1220.2,바이오플러스,636656,2021-09-27,19,30831,9123,9784,6239,36025,18242,10027,9732,45809,21708,10.732257686880788,9.81153672378822,0,0,0,3.379480434067741,1.190001096371012,0.4738806784692964,0.9324407195421096,0.271589174184594,0.7864175162086053,0.1731852879944483,0.2135824837913947,0.5496656068413551,0.5334941344150861,0.2701457321304649,0.0,0,0.2124473356763954,0.2188871182518719,0.970579435524085,0.3982186906503089,0.5063705759888966,4.410513638725351,건강관리,3.00,72.00,25.00,1,0,0,0,0,0,0
177,와이엠텍,273640,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",KB증권(주),28000.0,"16,800,000","5,393,000",0.88,"3,125.76",107.4,32.65,20.3,14.47,0.86,31.72,1696.19,와이엠텍,1215618,2021-09-10,18,20645,4115,4613,2387,28615,13045,3524,3018,33228,16530,10.411178267606632,9.476236852356042,0,0,0,5.0170109356014585,1.2671521655806823,0.4974720115565186,0.8920442228484717,0.1612091560370435,0.8611713013121464,0.0834177878734929,0.1388286986878536,0.2701418167880414,0.2313530088156381,0.1054691595317141,0.0,0,0.0908270133622246,0.1060551342241483,0.8564131668558457,0.3925905862525581,0.4558797833304211,5.77388933943466,정보기술,5.00,70.00,25.00,1,1,1,1,1,1,1
178,바이젠셀,308080,자연과학 및 공학 연구개발업,"대신증권(주),KB증권(주)",52700.0,"99,417,496","9,432,400",0.57,"3,146.81",107.0,17.0,15.0,7.400000000000001,0.0,60.6,1271.21,바이젠셀,1335790,2021-08-25,9,15404,1289,3007,3772,17581,0,-2674,-703136,20588,14115,9.932512231576744,0.0,0,0,0,10.0,,0.6855935496405673,0.4286664449617559,0.1710369148512598,0.8539440450748008,0.21454979807747,0.1460559549251991,,,-10.0,1.0,0,-10.0,-0.1298814843598212,10.0,0.0,0.0,4.841140725393743,건강관리,1.33,73.67,25.00,1,1,1,0,0,0,0
179,브레인즈컴퍼니,99390,소프트웨어 개발 및 공급업,키움증권(주),25000.0,"15,000,000","4,108,796",0.51,"3,097.83",107.0,0.0,24.56,17.7,0.0,57.74,1428.8,브레인즈컴퍼니,642897,2021-08-19,22,24484,1267,2519,1845,25585,2683,207,233,28104,23217,10.243702775436176,7.895063498091573,0,0,0,10.0,8.653373089824823,0.8261101622544833,0.5029773719730052,0.0984561266367012,0.9103686307998862,0.0721125659566152,0.0896313692001138,0.0771524412970555,0.0868430860976518,0.0091068985733828,0.0,0,0.0082906347850839,0.0073654995730145,1.1256038647342994,0.0954668374608596,0.1048661324995114,8.292330755656383,정보기술,-,75.00,25.00,1,1,1,1,1,1,0
180,딥노이드,315640,소프트웨어 개발 및 공급업,KB증권(주),42000.0,"12,600,000","4,290,997",0.51,"3,143.09",107.0,4.62,6.480000000000001,2.29,0.0,86.61,1179.07,딥노이드,1344831,2021-08-17,14,8022,618,13142,1990,-3895,34,-2072,-2050,9247,7404,9.13216259091216,3.555348061489413,1,0,0,10.0,10.0,0.8006921163620634,0.0470248059656064,,,,1.4212176922245052,-10.0,-10.0,,,1,-0.2216935222234238,-0.2240726722180166,0.9893822393822392,0.0036768681734616,,-0.8474277664522667,정보기술,0,75.00,25.00,1,1,1,1,0,1,0
