feature,importance
나스닥수익률표준편차(-11~-15),0.15067328541955452
나스닥수익률표준편차(-6~-10),0.14828681390037007
나스닥수익률표준편차(-1~-5),0.14315045388053635
VIXCLS,0.12157025865555748
코스피수익률표준편차(-6~-10),0.04869264037140282
코스피수익률표준편차(-11~-15),0.04394884785741589
코스피수익률표준편차(-1~-5),0.04130351667203175
WTI유(-6~-10),0.037527375990494174
나스닥수익률표준편차(-16~-20),0.031133710939828967
WTI유(-1~-5),0.02463818796677688
금(-1~-5),0.024527549008284993
WTI유(-16~-20),0.019436498462622402
금(-16~-20),0.01923980251051977
코스피수익률표준편차(-16~-20),0.017954873870811513
구리_미국(-16~-20),0.014028343093778048
WTI유(-11~-15),0.01342779445213352
시장금리국고채3년,0.011681596634154119
구리_미국(-6~-10),0.007618331207542407
미국_옥수수(-6~-10),0.006338308891355297
원달러환율수익률표준편차(-1~-5),0.005947370111939752
미국_커피(-1~-5),0.005557467743594975
구리_미국(-1~-5),0.005552827197925421
돈육(-6~-10),0.004285600825646236
돈육(-1~-5),0.003769270755103885
원달러환율수익률표준편차(-16~-20),0.003695305917415652
원달러환율수익률표준편차(-11~-15),0.003575659490204292
구리_미국(-11~-15),0.0033830191105240115
원달러환율수익률표준편차(-6~-10),0.0033471512906932373
미국_커피(-16~-20),0.0032485966903426566
1~5일 수익률 표준편차,0.0031586849156010756
돈육(-16~-20),0.003079150564140326
16~20일 수익률 표준편차,0.003070140364005048
금(-6~-10),0.003023538327388622
돈육(-11~-15),0.002811944370977558
미국_옥수수(-16~-20),0.00262401756428398
미국_옥수수(-11~-15),0.002620222212400584
금(-11~-15),0.00259932208023833
11~15일 수익률 표준편차,0.0024108094843684528
미국_커피(-11~-15),0.0018649282527808688
미국_커피(-6~-10),0.001780117768758764
미국_옥수수(-1~-5),0.00173994663103413
6~10일 수익률 표준편차,0.0016767185454611075
