1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,VIXCLS,시장금리국고채3년,회사명,WTI유(1~5),WTI유(6~10),WTI유(11~15),WTI유(16~20),금(1~5),금(6~10),금(11~15),금(16~20),구리_미국(1~5),구리_미국(6~10),구리_미국(11~15),구리_미국(16~20),미국_커피(1~5),미국_커피(6~10),미국_커피(11~15),미국_커피(16~20),돈육(1~5),돈육(6~10),돈육(11~15),돈육(16~20),코스피수익률표준편차(1~5),코스피수익률표준편차(6~10),코스피수익률표준편차(11~15),코스피수익률표준편차(16~20),나스닥수익률표준편차(1~5),나스닥수익률표준편차(6~10),나스닥수익률표준편차(11~15),나스닥수익률표준편차(16~20),원달러환율수익률표준편차(1~5),원달러환율수익률표준편차(6~10),원달러환율수익률표준편차(11~15),원달러환율수익률표준편차(16~20),위치
0.0342209,0.049723355,0.021523638,0.047390221,79550,2015-10-02,20.94,1.584,LIG넥스원,0.0243777391665873,0.0305333359963382,0.0109075375474449,0.0127332536855802,0.00324324190062,0.0058093583979977,0.0062991325763907,0.0056832308227046,0.0056828488350023,0.0152894111979288,0.0092425314733444,0.0088181829434597,0.0148399064714279,0.0120389401379995,0.0253862496981865,0.0137615998942726,0.0047814601444886,0.0032782055229124,0.0493799682354156,0.0160534122188143,0.0026322578512234,0.0063542480675058,0.0069167802635281,0.0025565784976532,0.006619602889494,0.0065268287736155,0.0106022965794878,0.005414504609008,0.0034240430895553,0.0066831548527427,0.0037663995388208,0.0057553841730054,1.0
0.181174383,0.034411989,0.075719925,0.146188953,419530,2022-12-06,22.17,3.633,SAMG엔터,0.0121261021989777,0.0255941990015978,0.01089810848992,0.0155519803799725,0.0037740336991642,0.0141895322603582,0.007078867463642,0.0082214894700335,0.0053824520813029,0.0179965575175581,0.0025118624080121,0.0113586410338126,0.0100507648008228,0.0349351806898661,0.0101234964152644,0.0085827447970523,0.0029714818272585,0.0231548883601177,0.0250810540587887,0.0076893569528852,0.0057100024965164,0.0100568395466791,0.0114793486802227,0.010192630637387,0.0204093411494995,0.0074655213124785,0.0104114262399988,0.0110754721027748,0.0027100695952201,0.0095298086862374,0.0057313235625664,0.0057985565139027,-0.9019607843137256
0.061864715,0.044335685,0.030195778,0.016514327,255220,2018-01-26,11.08,2.222,SG,0.0078902981342338,0.0125251813692378,0.0127127719723324,0.0109755010481432,0.0042510449623136,0.0040964568691641,0.0054469115445136,0.0091089723955283,0.0015077525724012,0.0063600977456505,0.0128338164407388,0.0113785057816284,0.0090220576275436,0.0035039382571669,0.0130487550524276,0.0072538480928347,0.0045414201579708,0.0090658633167666,0.0059702332089193,0.0235794616850312,0.0103714449158118,0.0105601449031141,0.0091334159311842,0.0081080627119894,0.005595946313561,0.0112966290225503,0.0073763410688517,0.0076882431752576,0.0063315604821014,0.0071478694299551,0.0054296363459973,0.0045511994874989,-0.3333333333333333
0.739828415,0.035191576,0.009274535,0.041241993,302440,2021-03-18,21.58,1.133,SK바이오사이언스,0.0317651064932954,0.0394704449295511,0.02422287196096,0.0230665859678124,0.0046049946919137,0.0038008714465298,0.013627410289292,0.0037949184377456,0.0078061255605301,0.0155965932647449,0.0069531110957697,0.0194627610532928,0.0210850080804052,0.0085128474931606,0.0162314564439594,0.0171342377670664,0.0069039751381558,0.0085879370331632,0.0045064543009795,0.0044921887338315,0.0057276000197397,0.0068796996988409,0.0026505204149748,0.0051921518609073,0.0130990179652026,0.0097965968747139,0.0073666670999681,0.0043953732049648,0.0032311501382671,0.0013925415469484,0.0032102069953477,0.0035821198859141,1.0
0.223469714,0.022818041,0.01286981,0.0129916509999999,361610,2021-05-11,21.84,1.128,SK아이이테크놀로지,0.0217099237697859,0.0237530978439595,0.0168111225814687,0.0068981932136562,0.0053008988879444,0.0075801848213128,0.0030661321847477,0.0021561412895108,0.0044038329366719,0.0176222800721358,0.0054500415796904,0.013328842892828,0.0067235973587975,0.0221098720454674,0.0163611392650037,0.0204257703997173,0.0024535485426785,0.0168950507761034,0.0089633144887838,0.0057296737782255,0.0126500838435027,0.0050985175743305,0.0034618101672867,0.0064467746257571,0.0103240113266874,0.0117301863085536,0.0028978956246683,0.0064391214754243,0.0052708031049581,0.003521701006768,0.0022804820964406,0.0037973866249146,1.0
0.063978004,0.026249571,0.048133356,0.064349499,289080,2018-07-06,13.37,2.101,SV인베스트먼트,0.024602355730467,0.0205643230474103,0.0041548051531268,0.0134001726210196,0.0044887288232034,0.0022640791430468,0.0057993784882369,0.0040961448151656,0.0164419419399716,0.006189090902977,0.0166665965511762,0.0107198011461062,0.0123962107993912,0.0073144164225722,0.0267135646240483,0.0082530021998134,0.0073902680228458,0.0016409524185155,0.0643111705252678,0.013627617818419,0.0062542980691817,0.0028556777547096,0.0063916602433213,0.0092241528670412,0.0054096580317301,0.0020963034186087,0.006200048519253,0.0108570599796374,0.0043972558452768,0.0043817001199679,0.0031516777032505,0.0042140308020797,2.0
0.4263570039999999,0.015198947,0.090664695,0.159238956,399720,2022-05-20,29.43,3.011,가온칩스,0.0117149984781382,0.0138310527267849,0.0267466963464309,0.011381339051255,0.0071414862103514,0.0023105604962442,0.0083742325929313,0.0032387965554956,0.0110935905128946,0.0044071341181388,0.0269068881413447,0.0076804470655956,0.0092421570438284,0.019065216275777,0.0218470816698924,0.0168409794488838,0.0092034718044009,0.0095111676210144,0.0139498187022716,0.0035816168311852,0.0096637023417737,0.0119583308263594,0.0146480031886997,0.0122465285075059,0.0188469189843217,0.008068271666471,0.0226803386566426,0.0275360133314143,0.00420077446587,0.0060735938913169,0.0066433582328818,0.0038683387142172,1.5
0.270315366,0.063683648,0.042719141,0.0573822879999999,217730,2015-12-21,18.7,1.658,강스템바이오텍,0.0195676051965316,0.0278547232086944,0.0093570111398825,0.0237834614992586,0.0052974484084676,0.0040673537296775,0.0061315150715927,0.0097824322487316,0.0079943021358696,0.017714961942693,0.0129225581301437,0.0138230602391043,0.0100716569632782,0.012538383888047,0.0094442622652166,0.011778489632889,0.0068145776902411,0.0066629902326341,0.0136351855596121,0.0100531022839072,0.0076028653297538,0.010436238996725,0.0110789989187937,0.0111859831525346,0.0070912417382247,0.0132634333245237,0.0093922116351089,0.0142279966190035,0.0027255602879022,0.0068571201791409,0.0028261634512623,0.0044676752921109,-1.0
0.573845121,0.034148089,0.052141279,0.016660372,214390,2015-06-29,18.85,1.793,경보제약,0.0240679397162505,0.02777786858887,0.0094758692956505,0.0132799144056616,0.005727621105522,0.009792420567753,0.0009711353808199,0.004370721077103,0.0045922120639051,0.0286542577373609,0.003290324735475,0.0048889504012066,0.0186419207076439,0.0083341247295034,0.0114738527935751,0.007069140772936,0.0121170985568869,0.0061650011498055,0.0044357503888657,0.0254454254827647,0.0138810131090342,0.0104815588342034,0.0055229084814391,0.0061067372235016,0.0051747114882044,0.0076305777314577,0.0039638524361573,0.0092449901167908,0.0036696160439043,0.0044506796071763,0.0035322246111727,0.0044142121962089,1.0
0.4707673129999999,0.1110439689999999,0.02746911,0.032289983,348150,2020-11-18,23.84,0.949,고바이오랩,0.0098881551095172,0.0232173798792588,0.0125490792594112,0.0086953867536007,0.0092938884911295,0.0079703771371596,0.009734476230315,0.0061874725518861,0.0140837382837157,0.0076575571762762,0.0057193658746063,0.0055892114723165,0.0198076733673711,0.0292413803831465,0.020958110245038,0.0119620567635057,0.0173129642124461,0.0067949726593975,0.0146189964506746,0.0092709492590016,0.0093786523108531,0.0133423484134034,0.0136753873764161,0.0054483455206349,0.0041754347387515,0.0068432137753831,0.0079691445763094,0.0060636574887769,0.0056570734559437,0.0017042410479566,0.0033789250568715,0.0017533658943176,-0.6
0.091781055,0.071518753,0.158954311,0.076562001,900280,2016-10-19,14.41,1.352,골든센츄리,0.0116058343453536,0.0127032618106641,0.0160052971409828,0.0113336405516347,0.0014811564358887,0.0052045816426449,0.0089346171791218,0.0084795143479738,0.00250902849209,0.0088808308669231,0.0045950385475247,0.0131830655571144,0.0082884248457933,0.0177776878794181,0.0127458757952814,0.0266598861078449,0.0150005411711895,0.0195847478925434,0.0262669777558641,0.0137595964977539,0.0068683063252436,0.0071198503152286,0.0118410260999601,0.012678582462789,0.0056216001109872,0.0035376940436767,0.0102846397403005,0.0080077087817329,0.0041888683993275,0.0051637780332052,0.0072531247720254,0.0039542156270741,0.3
0.147098528,0.068991065,0.1113754549999999,0.064613157,366030,2022-03-23,23.57,2.426,공구우먼,0.0327811850965342,0.0372009680119093,0.0331273717810691,0.0385624901168572,0.0076766338672228,0.0126527413970774,0.0048146253692364,0.0060814507484261,0.0060639590866257,0.0066846842908817,0.012104449657588,0.0130717469235565,0.0145965435797622,0.0116307224575621,0.0097423654177881,0.0157395551753243,0.0200630742232573,0.0103051046289488,0.0131148824189343,0.0067052925311798,0.0023622593703292,0.0066010971633764,0.0127499961796348,0.0061169391033085,0.0088978370062449,0.0173347188871626,0.0102250622165487,0.0126143872821171,0.0052989653252551,0.0023566562229264,0.0047158263292086,0.0025942600248613,-1.2
0.70482675,0.01738554,0.017864014,0.024876535,339770,2020-11-12,25.35,0.969,교촌에프앤비,0.0189001064234651,0.006473257583144,0.0225030398430873,0.0118644630790065,0.003249488739515,0.0051085112966961,0.0088397718087323,0.0100961306661873,0.0084805155737148,0.0122308490749273,0.0110352537202878,0.005818804284626,0.0269041668361797,0.0264934700769612,0.0304839818844352,0.0200674187127783,0.0076281140678133,0.0157250709008999,0.007818894706711,0.0143330389733288,0.0084590915497254,0.0093271932133622,0.0132444625201486,0.0142022937361362,0.0037691893950883,0.0038917017593967,0.0063864105579562,0.0080126350841776,0.0060780988457099,0.0013891211765745,0.0025505681493126,0.0044513916287002,1.0
0.261263032,0.023295343,0.047688175,0.088601479,282720,2023-03-13,26.52,3.435,금양그린파워,0.0278196078726821,0.0158894394302023,0.023868867690186,0.0105740488169772,0.0127866959793581,0.0159669863909111,0.009252797989775,0.0064136891965792,0.0195138523544708,0.007279149582448,0.0055934282368908,0.0009253236313899,0.0241775879874927,0.0242860377160823,0.0179875488862056,0.0110848335986881,0.0224236758213139,0.0100663634534159,0.0131759210236317,0.0072394074070179,0.0149741758159968,0.0062673285300536,0.0050875515602644,0.010464215615617,0.0124884777072349,0.0112034148303547,0.0123342233308244,0.005487213950488,0.0049126368525931,0.0050789476882284,0.0050106966804322,0.003002602412772,2.5384615384615383
0.05424028,0.012299309,0.023251516,0.024475804,214330,2015-11-11,16.06,1.798,금호에이치티,0.0211897174639856,0.0110650094245707,0.0186755242235807,0.0099020473005845,0.0021730060431321,0.0080492791006799,0.0075808930764783,0.0041076939558644,0.011711450965819,0.0060389985974919,0.0138181024396136,0.0063542429483063,0.0168278955262204,0.0287854384537906,0.0120319337833778,0.0146173908632474,0.0238857858050483,0.0200501271842911,0.0128044480983659,0.0126233422711002,0.0099228138350246,0.0064117258691815,0.0137409834218137,0.0035696898824263,0.0109036726671298,0.0029314723887655,0.0040448743571188,0.002873839214794,0.003397176240473,0.0044131831262612,0.0019447801038233,0.004509808243608,-0.9
0.380329026,0.024802984,0.089614497,0.031069084,420770,2023-05-24,20.03,3.378,기가비스,0.0168471001375626,0.0305608546688204,0.0106588137530433,0.0280430090615889,0.0098654037862194,0.0075770746412949,0.0080088355226958,0.0025413551543628,0.0117889912436308,0.0100443172794189,0.006573673802169,0.0109173341691634,0.0122159113233145,0.0194594452164946,0.0213910437381561,0.0122894476124269,0.0131591210391795,0.0243011783420618,0.0193591548322972,0.0039098406725892,0.0062494323400941,0.0065135848043727,0.0058124707394632,0.0055883691576992,0.0116690701702365,0.0068308640136653,0.0030429364757965,0.0051625100630771,0.0037451179566479,0.0037433483906698,0.0041094704115559,0.0040134537621006,1.6226415094339623
0.295842614,0.025248406,0.024265881,0.028007642,308100,2019-06-10,15.94,1.533,까스텔바쟉,0.0230333195564648,0.0296504230540721,0.0042469209174043,0.0154028341801287,0.0022634591245214,0.0159857357605512,0.0055072821673979,0.0016094912177142,0.0058614491004539,0.0113246319519648,0.0053365113586383,0.0033948476351633,0.0162815554277111,0.0259241291470849,0.0222154654982662,0.0145386307210115,0.0020187182729546,0.0289222866504472,0.0279537692745419,0.0111944749377336,0.0038299378213915,0.0056526504069124,0.0032427587820794,0.0111048008783927,0.0070022269267878,0.0093402910192455,0.0091296698970786,0.0046526249203072,0.0015311470035272,0.0031084836483722,0.0032101449646205,0.0022215237299153,-1.3333333333333333
0.700899403,0.103044786,0.134770676,0.112355966,407400,2023-02-09,20.71,3.401,꿈비,0.0124787427354649,0.0121660498781921,0.0194674625077239,0.0101338128275509,0.0027239588585014,0.0053796497578607,0.0034226760982487,0.0038892193083399,0.0110153913900242,0.0159194196140728,0.020125762503353,0.0095152015968523,0.015242164192104,0.0299660640987785,0.0254020611343936,0.0115640714966768,0.0009974369030916,0.0656220015125302,0.0265760764869877,0.0077039311757727,0.0133737101166075,0.0102330286899862,0.006582331546773,0.0100534317129236,0.0143738267106987,0.009671022524986,0.0100353409385926,0.0142901153673564,0.0057169654419758,0.0044248647653965,0.005594263304893,0.007694237221861,2.0
0.043501816,0.078059548,0.047689234,0.022465752,286750,2019-08-19,16.88,1.093,나노브릭,0.0086714387333056,0.0134398640932855,0.0120160672260096,0.0189122174233963,0.0093833202695193,0.0054310047182707,0.0108977254682534,0.0102552631754856,0.0064212418573318,0.0023463927753994,0.0051552246361167,0.0130892602511697,0.009162639092587,0.0149847100315211,0.0113495174340369,0.0118395165108465,0.0240849985828546,0.0339223885042132,0.0253038845236833,0.0199745913990993,0.0100738958465671,0.00827639867796,0.0051876370234162,0.003175646734106,0.0087027241318799,0.0104150239382424,0.0094480915133839,0.0072550128547141,0.0026834605564448,0.0029391323656238,0.0030733205305704,0.0027091305845166,-0.5
0.106335798,0.03245047,0.020762153,0.026478897,247660,2021-03-09,24.03,1.206,나노씨엠에스,0.0116556401106789,0.0347480622054393,0.0424146520962069,0.0297224795921914,0.0016147613706983,0.0032181597202555,0.0044032465321018,0.0060124052314229,0.0114056034679142,0.0101787645703355,0.0077128066435541,0.0159555159476646,0.0078344059058578,0.0238867415014115,0.0212159269415122,0.0093423197194177,0.0134787635588252,0.0130416187846256,0.0071716873263322,0.0097347824663583,0.0105382896808419,0.0065822734378331,0.0066349734680854,0.0047360376557881,0.0085430014298713,0.0116308714370566,0.0110454538198359,0.0093431186762054,0.0013168946191599,0.0038935428439403,0.002478434666896,0.0019654899459142,1.375
0.602509249,0.099865444,0.03282921,0.125282872,417010,2023-03-03,18.49,3.791,나노팀,0.0172813596250314,0.0140121204430431,0.0278196078726821,0.0158894394302023,0.0082640699871842,0.0115011916158456,0.0127866959793581,0.0159669863909111,0.0154280307668149,0.0030499305175248,0.0195138523544707,0.007279149582448,0.0153415665836616,0.0121252338503858,0.0241775879874927,0.0242860377160823,0.0111947955340964,0.016095563707357,0.0224236758213139,0.0100663634534159,0.0100534317129236,0.0152152806392792,0.0073748906070658,0.0052803189662231,0.0142901153673564,0.0118805845577209,0.0118582047095875,0.0115962338458252,0.0071324876519878,0.0054036662982608,0.0054154760518801,0.0026415327223026,1.0
0.158394296,0.064318986,0.035783334,0.035325161,405920,2023-06-02,14.6,3.436,나라셀라,0.0063703126985734,0.0176721677571654,0.0219021212393018,0.0211401081208051,0.0061292744785781,0.0053347381616978,0.0038577842508142,0.0044233258617569,0.0053816303643783,0.0069707028491463,0.0087429560488742,0.005346763910858,0.0090203689342441,0.0307279318882584,0.0125709230089367,0.0194376283605749,0.0193518236527515,0.0039278302964808,0.023515383433035,0.0228764618661931,0.0064018621780567,0.0061040405169099,0.0066685197802606,0.0088792552773667,0.0072863834750147,0.0038061299558585,0.004474556808786,0.0066339182270885,0.0046010808635399,0.0044342629411379,0.0014664525659584,0.0034676122684825,0.0
0.1118418839999999,0.028334555,0.039693413,0.018424657,137080,2022-02-08,21.44,2.303,나래나노텍,0.0139427464148835,0.0246608047676836,0.0122920522333944,0.0197289588124753,0.0021058718377825,0.0101260096971025,0.0020640144776533,0.011181328334393,0.0229297544302689,0.0033419417998157,0.0063921593914085,0.0052693115884395,0.0208609209785166,0.0145749566781701,0.0028432343359761,0.0179835135457644,0.0019020458850346,0.0543489073466492,0.0216723322409096,0.0110590661465521,0.0095887713833585,0.0120151544396391,0.0148544963685149,0.0195458923532607,0.0189825241877437,0.0072421009941413,0.0080360371588492,0.0142905865611672,0.002005833257073,0.0016065115631357,0.0076101245600901,0.0044182466819171,0.0
0.058412944,0.059118085,0.044009465,0.083910178,190510,2015-11-12,18.37,1.787,나무가,0.0207187176444231,0.0029424692506151,0.0233613398859233,0.0209201757907515,0.0065518557618754,0.0040589589165734,0.0075808930764783,0.0063109626677404,0.0099719449256308,0.0066342664300108,0.013889787717794,0.0112584798983338,0.0161564396954746,0.0288234296015378,0.0144141956945017,0.0151565797261711,0.0368115560361982,0.0160062338580195,0.0129246782459373,0.0140548201956217,0.0124889718475379,0.0055758885562918,0.0126199384969347,0.0049128321921052,0.009900010122192,0.0028940660881462,0.0039892264968992,0.0058977137100017,0.0054002551800756,0.0051091680546278,0.0018232878632479,0.0050182602264798,1.0
0.4383118489999999,0.164434555,0.080896063,0.056698563,111710,2018-11-29,18.79,1.889,남화산업,0.0193277420290521,0.0172408866753634,0.0251721843981173,0.0390529015448974,0.005606329569908,0.0037254923690938,0.0026777750491331,0.0034459594504095,0.0096794145695895,0.0070555986345242,0.0114481466024161,0.0189597675682205,0.0213983246965629,0.0078325904614895,0.0190865123187186,0.0351632582417912,0.0100045870932631,0.0109554836972892,0.0051671685081269,0.074691424286456,0.0122671857682253,0.0091698853534726,0.0081440217840408,0.0071531966483185,0.0190554811775517,0.0153078075004105,0.0115676730547773,0.0248278887941899,0.0048294962199811,0.0036095976904756,0.004584698040289,0.0023981889858774,1.0
0.069592191,0.010554051,0.016881143,0.018288603,212560,2015-11-18,16.85,1.752,네오오토,0.0162083442671354,0.0178297181168582,0.0268562683733927,0.0251819324924887,0.0061975664484846,0.0071136506074466,0.0071576313621559,0.0111447812611441,0.0083546819177794,0.0098716644133825,0.0134105674843971,0.0080055422330029,0.0273904505548068,0.0119795585349158,0.0242684438102293,0.0097065206513932,0.0165774055498614,0.0129246782459372,0.0165132564297383,0.0133201591705745,0.0064117258691815,0.0137409834218137,0.0035696898824263,0.0107106599475313,0.0029314723887655,0.0040448743571188,0.002873839214794,0.0127020327402063,0.0044131831262612,0.0019447801038233,0.004509808243608,0.0048728986897272,0.4285714285714285
0.064525499,0.022353792,0.029264005,0.02880703,311390,2019-08-22,16.68,1.13,네오크레마,0.0163913590455564,0.0175319810329256,0.022426771342466,0.0184073846512913,0.0087439820042274,0.0026097570794515,0.0160197338397286,0.0039920207681199,0.0057333368737242,0.0062109238086144,0.0151471117866158,0.0023821150705558,0.0098024225237751,0.0154594276568346,0.0140630404819625,0.0146814702334212,0.0449626324126599,0.0154219183598807,0.0326201841660572,0.0181026073499409,0.0095337322825284,0.0079854842439564,0.0022761117923912,0.0025752578068218,0.013432320647521,0.0104182921866191,0.0073810541303424,0.0051429703266343,0.0028670930488187,0.0037514597133907,0.0024149784794785,0.003783693155228,-1.3333333333333333
0.125856374,0.093732721,0.048416547,0.043744794,290660,2018-11-28,18.49,1.92,네오펙트,0.0204363374237277,0.017649337384888,0.0223060040870922,0.0292879215842954,0.0054561333993366,0.0041452949790087,0.0021214008360872,0.004688600154612,0.004975402291156,0.0109030891183668,0.01139745291303,0.014089755306509,0.0213679524711726,0.0078565058061519,0.0171191226444986,0.011028226283809,0.0099510279616629,0.0102534798863624,0.0052896427618492,0.0745146157370584,0.0107024943382171,0.0118077356563572,0.008360083834079,0.0060189796320231,0.0191721372229063,0.0136093830369343,0.0117538167513006,0.0256026440937061,0.0034982172902754,0.0038084701092411,0.0046564611645464,0.002993518281484,0.4
