,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(1~5),WTI유(6~10),WTI유(11~15),WTI유(16~20),금(1~5),금(6~10),금(11~15),금(16~20),구리_미국(1~5),구리_미국(6~10),구리_미국(11~15),구리_미국(16~20),미국_커피(1~5),미국_커피(6~10),미국_커피(11~15),미국_커피(16~20),돈육(1~5),돈육(6~10),돈육(11~15),돈육(16~20),코스피수익률표준편차(1~5),코스피수익률표준편차(6~10),코스피수익률표준편차(11~15),코스피수익률표준편차(16~20),나스닥수익률표준편차(1~5),나스닥수익률표준편차(6~10),나스닥수익률표준편차(11~15),나스닥수익률표준편차(16~20),원달러환율수익률표준편차(1~5),원달러환율수익률표준편차(6~10),원달러환율수익률표준편차(11~15),원달러환율수익률표준편차(16~20),위치,cluster_k2
55,0.573614003,0.184206886,0.040572503,0.034563391,12.07,1.321,0.0045865279954583,0.0435029384166664,0.0279247540163261,0.0199885135552132,0.0035095437684954,0.0089587867969506,0.0116199548419392,0.0031857004350079,0.007110880555389,0.0145592976490686,0.0090946731897336,0.0092686670159677,0.008491459010956,0.0137697461020477,0.0148459060300276,0.0228157323925221,0.0110956002192578,0.0158222486190634,0.0117715376771692,0.0098535958580675,0.0080526713575392,0.0091413754593278,0.0068347514056573,0.0076082135800305,0.0036087410826779,0.0172179607620156,0.0179512644574706,0.0111074436280766,0.0021039753538509,0.005818319334325,0.0039697846741547,0.0018797833911587,1.0,0
56,0.36606861,0.0512614079999999,0.058430557,0.062834767,19.91,1.984,0.0065635645497071,0.0332054034877438,0.0333258654334137,0.0325082646617205,0.0061664496566684,0.0051154037928497,0.0032547103326664,0.0016987173059566,0.0099618296608256,0.0079397817113523,0.0077394040866177,0.0036591521878847,0.016450330883622,0.0281979462690681,0.006319027367151,0.0126297801983402,0.0112573008873071,0.0224184419967693,0.0182310720298597,0.0154885854606121,0.0048372718219577,0.0067563490062274,0.0080225243830471,0.0103549498788248,0.0150859126766162,0.013030177779242,0.0122463464862671,0.0191721372229063,0.0057779199212649,0.0011654141901399,0.0025610640035861,0.0029876112576328,2.8333333333333335,0
57,0.280746517,0.063800094,0.025211565,0.142161925,23.8,3.245,0.0201327638085616,0.0356678581668413,0.0176636818685739,0.035572701135591,0.0076585932953812,0.0043408752234166,0.0047928210088264,0.0050403701945411,0.0108298986285123,0.0123610353924735,0.0099504550807284,0.0142803644798548,0.0248654818864468,0.0047853265550238,0.0079497738056151,0.0195236628752136,0.0132427895510091,0.0157502332803003,0.0118435477374704,0.0063708795424159,0.0135372726368386,0.0131221430065338,0.0173215038645998,0.006462097473474,0.0205233435564955,0.0140166637987401,0.0175911474577038,0.0136359687247537,0.0055073032045402,0.0033460837338675,0.0041850884421425,0.0034263322528701,1.0,0
60,0.284337537,0.038226195,0.012194876,0.037260341,23.23,1.834,0.0159918089094131,0.0223366873299581,0.0404456655388788,0.0544582272637293,0.0020201786757195,0.0048499979905779,0.0058409087682654,0.0047831767189873,0.0113323255132308,0.0011609613896385,0.0190124914439827,0.0104749222876332,0.0160961074067718,0.0142304964464683,0.0360045960122096,0.0176445513576423,0.0053654607644423,0.0718302079137664,0.0100844559686386,0.0066580647363517,0.0113278296844827,0.0064039952534396,0.0071009991870461,0.0119050852794171,0.0153078075004105,0.0115676730547773,0.0248278887941899,0.0140749369781484,0.0048208152321729,0.00304545355994,0.0018324313078507,0.0058083077465624,0.5714285714285714,0
62,0.0551648709999999,0.048442388,0.041724789,0.059497538,24.74,0.803,0.0163563272644971,0.0101360138397169,0.0121541746311428,0.0138423736018858,0.0047815699177008,0.0079643023030434,0.0211370835241408,0.0076867661333832,0.0083135514087264,0.0084143294154627,0.0234651149601302,0.017196097535361,0.0181408406602293,0.0232515723392273,0.0103350626484874,0.0186607021777313,0.0168095592043845,0.018449703713932,0.0193013308139335,0.0071763868663436,0.0091857127253857,0.0044669998120452,0.0152347765230405,0.021784350834114,0.0076137516201364,0.0068432720576577,0.0067390949876046,0.0041758980145965,0.0021811422233885,0.0029710405256319,0.0015168989789473,0.0029696565507839,0.2,0
64,0.159093347,0.059534528,0.045901558,0.047973149,31.62,4.186,0.0220488080852227,0.0220516446641324,0.0230217615541169,0.020856699821569,0.0108091048313404,0.0086402579705305,0.0086738815813694,0.0083001822403669,0.0103381175792764,0.0125558042754094,0.0077893322894622,0.0173005402458446,0.0194177775128839,0.0138160486480356,0.019259510141143,0.0054658993768942,0.0237916595467863,0.0072086016573311,0.0041631906354214,0.0439577054230746,0.0159267540233948,0.0152315952913965,0.0072599918474977,0.0110223802510206,0.0209240738722488,0.0154611736075994,0.015277092858842,0.0148462920445943,0.005746549720368,0.0054911883982976,0.0045304158052643,0.0043659599644113,-1.0,0
65,0.122162813,0.038451944,0.042053977,0.0523254429999999,17.61,1.26,0.0195748732278081,0.0166988523291088,0.0274287932505341,0.0136486904357872,0.0099587676569915,0.0044755362078911,0.0054745562310927,0.004303544334042,0.0065941445877496,0.0076698522625159,0.0113460471909883,0.0064878389077524,0.0144460306711744,0.0169522373522766,0.0191476899502643,0.0124377694720278,0.0111802534998152,0.010336494996113,0.0789985640749441,0.0234030913561336,0.0144155640345988,0.0070077427992994,0.0100738958465671,0.00827639867796,0.0177728185065341,0.0169448918208535,0.0077828815207678,0.0133344557259993,0.0057015549786166,0.003841239583413,0.00314954672533,0.0027083967568143,1.0,0
69,0.041690083,0.015514767,0.010210436,0.015716615,11.63,1.759,0.0050703553533104,0.0125405647006364,0.0119280891557279,0.008450964931752,0.0093137141074704,0.0046564314327903,0.0037482278151712,0.0015874861124259,0.006508470887535,0.0096210389733918,0.0073321318068654,0.0085542191120552,0.0093881205773621,0.0078030648717597,0.0052856949723577,0.0042614442848929,0.005094080694877,0.0174601753927563,0.0119294116745604,0.0086759928253094,0.006832287760527,0.0038767242250202,0.0024414160804192,0.0041486886807593,0.0080891091575695,0.0029939622484785,0.0038808427445735,0.0041929697617463,0.0072912755474019,0.0035187888284857,0.0018528339350009,0.0024478371636386,-2.6,0
73,0.140227023,0.06952027,0.06139228,0.03911308,18.23,1.793,0.0192600707026298,0.0277133204876791,0.01720773824324,0.0067928107722446,0.0049585942868179,0.0097375546377115,0.0021679114032558,0.0094335027275423,0.0026308244853467,0.0284818017326188,0.0032392421976678,0.0049487710772091,0.0186419207076439,0.0097806103953947,0.0170220302787256,0.0035877510580423,0.0098551395611813,0.0063436694847787,0.0047621328040358,0.0235912552056631,0.013419457376139,0.0097701132114137,0.0055693079631395,0.0046789675317586,0.0048577112763838,0.0045791936452049,0.0070656860784466,0.0097489230887512,0.0029902973459445,0.0047666350923875,0.0031201246820041,0.0050024102604826,0.0,0
75,0.099813115,0.022105271,0.024121609,0.021117339,12.85,1.736,0.0173001221248847,0.0225331839342194,0.0486850308548666,0.0174040079787098,0.0083338063513611,0.0069706112599625,0.0078134220529377,0.0046212633361744,0.0111394509070299,0.0115492667679633,0.0112906878604833,0.0160374411456023,0.0126889221148506,0.0081984376955906,0.0177331759156595,0.0071127742522015,0.0195991934215239,0.0141162641290758,0.0113657114850297,0.0134103176360066,0.0066217599418072,0.0036484264293884,0.010532442039726,0.0018002648858791,0.0029699882525336,0.0085644162250236,0.0053321355959854,0.0046802411963956,0.0037583547016322,0.0033897034759944,0.0048360440386403,0.0058569784233124,0.25,0
77,0.482257198,0.054691087,0.018681408,0.146158315,28.16,0.837,0.0317233410291841,0.0234870544079631,0.023274733027201,0.0418886759595092,0.0081427124606814,0.0058461226363384,0.0144228971795885,0.0065246163523056,0.0084795120378098,0.0087458701744999,0.0117004673035247,0.0183075058593096,0.0141471596971741,0.022356981003735,0.0075436041652871,0.0055612256665818,0.0139753974592629,0.0259189855812069,0.0293078750565304,0.0130104152181469,0.008487986514194,0.009762630628165,0.0100464271312918,0.0356083429697185,0.0109182355632835,0.0049021321065301,0.0126945370756908,0.0096196017061867,0.0021006602085208,0.0031740563178557,0.0063254690951563,0.0037892558830184,1.0,0
81,0.043840814,0.139201034,0.155879899,0.048650663,20.8,1.942,0.0326744218298506,0.0169763366088002,0.0256120401972329,0.0159918089094131,0.0032319490793685,0.0045028372340442,0.0055571227370891,0.0020201786757195,0.0072230219526727,0.0156031874323316,0.0120427271191063,0.0113323255132307,0.0184034619609961,0.0219240363411416,0.0086062601142286,0.0160961074067719,0.0163106408574832,0.0099006485705876,0.0110632040002064,0.0053654607644423,0.0068458915421729,0.0122671857682253,0.0091698853534726,0.0081440217840408,0.0123495053001365,0.0190554811775517,0.0153078075004105,0.0115676730547773,0.0035639455011621,0.0048294962199811,0.0036095976904756,0.004584698040289,0.75,0
84,0.2386076209999999,0.052968746,0.039879845,0.069108733,19.98,1.943,0.0296737016154917,0.0322548200117275,0.020807762021628,0.018507725494335,0.0036347806667671,0.0033813378200702,0.0061212541743889,0.0055733238189853,0.0105444332033436,0.0067760963212488,0.0188094311886691,0.0104660169215503,0.0138204550342479,0.0124933976941933,0.0268266707976118,0.0076118155184183,0.0311567537024514,0.009184924282945,0.017259876815169,0.0108405160068,0.0049066085652078,0.0068458915421729,0.0122671857682253,0.0091698853534726,0.0141799483340505,0.0104749857058822,0.0204620495292978,0.0133218549749957,0.0020772409915574,0.0035639455011621,0.0048294962199811,0.0036095976904756,1.0,0
85,0.050631235,0.01602083,0.032298344,0.039223424,22.48,1.94,0.0322548200117275,0.020807762021628,0.018507725494335,0.0215023350172021,0.0033813378200702,0.0061212541743889,0.0055733238189853,0.0035292898590523,0.0067760963212489,0.0188094311886691,0.0104660169215503,0.0084098157296907,0.0124933976941933,0.0268266707976118,0.0076118155184183,0.0124624503004773,0.009184924282945,0.017259876815169,0.0108405160068,0.0121507295981107,0.0080225243830471,0.0103549498788248,0.0076107004338581,0.010220581099515,0.0122463464862671,0.0191721372229063,0.0136093830369343,0.0117538167513006,0.0025610640035861,0.0029876112576328,0.0025110003263808,0.0044804494272129,0.25,0
86,0.225292366,0.111437292,0.048204792,0.035525808,30.11,1.838,0.0514698572160016,0.0189328944643086,0.0091419536011695,0.0209269379729272,0.0046590784442641,0.0033932571262224,0.0054767463104927,0.0036959551689336,0.0081222626346359,0.0096776346712432,0.0198207621364129,0.0054514881219821,0.0118059925595084,0.0110945117074586,0.0178186706657664,0.0122261106258345,0.0061750307691199,0.00235980205551,0.0061746824680429,0.0082092604965948,0.0071009991870461,0.0119050852794171,0.0105536316744511,0.0043646430289382,0.0248278887941899,0.0140749369781484,0.0081826751178149,0.0085245135559033,0.0018324313078507,0.0058083077465624,0.0043948059162414,0.0013037486244635,1.0,0
87,0.084638602,0.018746066,0.026669121,0.018848554,22.52,3.834,0.0178649347792422,0.0183556979214768,0.0168149573643321,0.0113950004101437,0.0019790373904156,0.0039587041904466,0.0022511680927532,0.0153357035554918,0.0086531480985305,0.0101189177933083,0.0052686470393739,0.0136399741698976,0.0238526722439889,0.0225629966006058,0.0160162459856689,0.0247056369708405,0.0028931600928986,0.004037488495408,0.0033766480676952,0.0222640827742918,0.0064156635543124,0.0080742361575342,0.0146642911272587,0.0068130910545323,0.01180083390922,0.0090072232422276,0.0184260513480349,0.0113533509298196,0.0102217071557526,0.0093933122814065,0.0082592113381148,0.0075898195813467,-1.6666666666666667,0
89,0.166957923,0.103040201,0.046397284,0.048869551,13.95,1.309,0.0028867135938655,0.0095208057141623,0.0131912542260928,0.0035688628900369,0.0064324089439377,0.0090909754171419,0.0140338436034115,0.0024212593199871,0.0013205583138866,0.0085307935475525,0.0050843865082799,0.0034783335848617,0.006702339272161,0.0080555613161286,0.007846253751515,0.0129880407785601,0.0139528952955019,0.0184276706370025,0.0201916842573329,0.018005072487984,0.0077966646440091,0.0112380278746671,0.0088570314625127,0.0076874367766031,0.0067413355073447,0.0119908008957281,0.0092131108860467,0.0094176428409271,0.0032755431017477,0.0013528766027341,0.0020040321667444,0.0043068423620414,-0.8,0
90,0.078498885,0.086616136,0.019559652,0.048966243,14.25,1.375,0.0144460370961604,0.008510791341134,0.0208404683443687,0.0119554098580884,0.003374981471074,0.0043750478166155,0.0065016587687365,0.0112938552851015,0.007403043998714,0.0018554980682335,0.0092619098248638,0.0135097020885062,0.0140376026981092,0.0165447972266285,0.0165819232640497,0.0112921058413209,0.0159318140174691,0.0115774491833326,0.0187905935006033,0.0285183303272797,0.0056377541800115,0.0050654003894561,0.0068528535818364,0.0090116677440968,0.0068343666031484,0.0054427132530264,0.0049144453510546,0.0041718180444742,0.0026373405919523,0.0019417487926001,0.0026238301420738,0.003905180061392,0.0,0
93,0.230206559,0.142828411,0.068683601,0.080376259,40.11,1.104,0.0205009216669997,0.1033859465929952,0.0588968108621162,0.1763055990751562,0.0143642446112227,0.0063983869958963,0.0188852047787434,0.0221779632113886,0.0111783713513686,0.0080183066094139,0.0063402682712368,0.03324515234546,0.035421640128541,0.0368315700133724,0.0304484890384789,0.0451580886592383,0.0060469939782214,0.0236560743281751,0.0409608098771453,0.0498753491102383,0.0164063541608318,0.0185913218766787,0.0590451408284293,0.0552635248604362,0.0286482830355434,0.0340616175497012,0.0310267666441294,0.0432033000537402,0.0060286080701592,0.0083394689767608,0.0170743911910387,0.0128013142576735,1.0,1
94,0.136639405,0.029572994,0.041498771,0.040507999,16.91,1.165,0.0199885135552132,0.0158323420776717,0.0169008674304724,0.0133652074660234,0.0031857004350079,0.0052417576514181,0.0106896131368862,0.0044518421346296,0.0092686670159677,0.0066012818448168,0.0070219173833776,0.0021320571389812,0.0228157323925221,0.0105446196379109,0.013425628004312,0.0079440094872664,0.0098535958580675,0.0792944974578831,0.0322486915581219,0.0347927514261763,0.007586958957804,0.0067935444983592,0.0129649587489982,0.0055376063723514,0.0145986249672047,0.0074794819057001,0.013432320647521,0.0104182921866191,0.0034899091530198,0.0025010328264643,0.0028670930488187,0.0037514597133907,1.0,0
96,0.0537777559999999,0.094342286,0.033796198,0.037062609,27.23,3.523,0.0163794038172666,0.0261634508013315,0.0661858416786306,0.0344890401514511,0.0015048765437022,0.0086758502032046,0.0073684530083888,0.0086055515815828,0.0024873056440368,0.0129404091860612,0.0342560041583858,0.0223102256197713,0.0251500568481399,0.0104663468794203,0.0080766034423853,0.0269631893417315,0.0029737401798663,0.0025111549433452,0.0107194647599929,0.0028577741567125,0.0157582745127636,0.0165080920016359,0.0059408942182049,0.009987898686231,0.0156234295778655,0.012513017504719,0.0131202339816917,0.0144028582320709,0.005050032067491,0.0066623214379436,0.00625184391512,0.0032652295565489,2.0,0
97,0.707546608,0.06335369,0.0282826799999999,0.03570675,22.91,0.978,0.0084122354561861,0.0105909184202143,0.0127707077103831,0.0229383282779725,0.0145247466776647,0.0045807105195051,0.0076067637489862,0.0078382436159719,0.0097266681378984,0.0073489268709975,0.0090448851038791,0.0182088874852921,0.0024410117684982,0.0070513269679695,0.0111261693827779,0.0212663839194519,0.0125812775280798,0.0055414837252639,0.0754433285388357,0.0078921555259416,0.0099891887247819,0.0123318282737479,0.0250952151160031,0.0118351990921217,0.0018655710875102,0.0075752889189231,0.0114395824588488,0.0164289698095585,0.0051279529817461,0.0032979816608952,0.00214790449553,0.0068417595093022,1.5,0
98,0.091492404,0.059549878,0.026639294,0.050405039,22.08,1.428,0.0113336405516347,0.0137958383956279,0.0265696849268803,0.0173001221248847,0.0084795143479738,0.014345395502496,0.0037234828326336,0.0083338063513611,0.0131830655571144,0.0233037969031423,0.0099489584895183,0.0111394509070299,0.0266598861078449,0.023573740088887,0.0091640295832651,0.0126889221148506,0.0137595964977539,0.0103654670342993,0.023148608293181,0.0195991934215239,0.0163199474866899,0.0057871025026029,0.0066631467004693,0.0010897915697842,0.0077922755939302,0.0076596489394314,0.0026670166026837,0.0060566347624831,0.0069298551159576,0.0029567829785358,0.004806337443269,0.0033221204348262,1.0,0
100,0.033996367,0.023159555,0.033828982,0.028229152,15.63,1.247,0.0210077406944319,0.0253189227370156,0.0340132992938626,0.0094105530499369,0.0078497405127771,0.0038395865784414,0.0081704084056304,0.0048730038254054,0.0089242634721381,0.0072430722937077,0.0133468452871474,0.0058391952950652,0.0038774709085751,0.0121735946329133,0.0282043551205886,0.0160078668116009,0.0032501918065144,0.0051618636765405,0.0041869576408985,0.0115213978798049,0.0117548961273097,0.0069538207293576,0.0026623857275769,0.0038308683904853,0.0082787646677553,0.0037576449048771,0.004343756327545,0.0023612934526609,0.0063576486123855,0.0043375963472626,0.0047869077580942,0.0039550041640389,1.0,0
104,0.159049756,0.084901578,0.01817545,0.01824837,23.11,3.294,0.0151652624376212,0.0147271078913755,0.0247302233771325,0.0111038887397867,0.0047225959268738,0.0088164717266753,0.0104644434382491,0.0033544076873291,0.0068398290063163,0.0113912088093177,0.0136636993027332,0.007961575140696,0.0237670486036561,0.0135475315075716,0.0288931936625838,0.0151702525339402,0.0120268604029423,0.0067850804236375,0.0056951843147402,0.00346127369905,0.0055427226447464,0.0056004882940469,0.0095599622466784,0.0042161791232518,0.019902220570994,0.0085927396116077,0.0166536999925364,0.0066214512751872,0.0026660987374187,0.0018757006520114,0.0046118740245185,0.0030728681106416,-2.8,0
108,0.341673294,0.056618301,0.025483132,0.128093571,17.5,1.101,0.0087100328909867,0.0213657571934936,0.022750421148942,0.0098459170912804,0.0095141950654281,0.0059296415666615,0.0100987390482753,0.0094017254804502,0.0064363299171166,0.0065170552909533,0.0133450057392055,0.0087833720106861,0.0092715715083963,0.017497708975246,0.0087583125972279,0.0119959875413119,0.0201336140578302,0.0379404394818234,0.0205622106488457,0.017261889524126,0.0083272901708344,0.00891569409838,0.0035086113951878,0.0031062947844428,0.0102814058166302,0.0101318247018686,0.00991351291117,0.0058598687781577,0.0034710558483918,0.0026393190626101,0.001924702196636,0.0038872135859009,1.0,0
109,0.336896613,0.038285271,0.033558799,0.062368486,16.09,1.542,0.0157379643544548,0.0230333195564648,0.0296504230540721,0.0042469209174043,0.0072943684533416,0.0022634591245214,0.0159857357605512,0.0055072821673979,0.0085131562433244,0.0058614491004538,0.0113246319519648,0.0053365113586383,0.019624857672829,0.0162815554277111,0.0259241291470849,0.0222154654982662,0.00658362845685,0.0020187182729546,0.0289222866504472,0.0279537692745419,0.0063995101986899,0.0063430820885722,0.0033979933031164,0.0066068258314908,0.0118750290960754,0.0082590647566284,0.0067361324716009,0.0084629167332562,0.002129761721511,0.0037807804082564,0.0038268344366647,0.0025045567539981,1.0,0
110,0.156986805,0.04032162,0.020255863,0.074106592,18.84,3.259,0.0150750559472224,0.0371950408142766,0.0188721589169973,0.0099130410352171,0.0034480795636352,0.0116738168771659,0.0053286813642633,0.0067235164413866,0.0048247610902009,0.0095729535173643,0.0172995653514876,0.0115856127068608,0.0084011425863482,0.015181302585289,0.0103961267627827,0.0194196126268537,0.0095774973586568,0.0089879181316873,0.003549473749237,0.054403725645234,0.0067576148926437,0.0044140663990511,0.0038744717798507,0.0046922259443346,0.0074669010628989,0.0130301478735093,0.0034225084867248,0.0105050726455421,0.0027786714439733,0.0040643198503369,0.0030599470793104,0.0029900311534456,1.0,0
111,0.124062492,0.048545103,0.026454433,0.06510705,12.64,1.734,0.0205271816611566,0.0032891362903562,0.00561898559984,0.0030100290976744,0.0143822094257565,0.0045620472223539,0.002085069855226,0.0076690612213533,0.0066464468048951,0.0113713182405354,0.0083669681946339,0.0049754955134967,0.0086967708412049,0.0205456468498926,0.0098058656480689,0.0082440030863135,0.0340476378816756,0.0205105550540564,0.016976874825637,0.0114148298340184,0.0024406645396519,0.0014868612880934,0.0043072752014347,0.0041438073950667,0.0046802411963956,0.0046976458295136,0.005325779723946,0.0029564042035244,0.0057551145562183,0.0032357237781851,0.0028842989228309,0.007889930968669,0.0,0
113,0.652208481,0.043593497,0.0264373409999999,0.024085265,28.62,0.847,0.0124771702491781,0.019263619682954,0.0133535099590443,0.0113656557890788,0.002468814828017,0.0070757751010191,0.0050322956629466,0.0059708602363265,0.0164952402542023,0.0076765099594726,0.013658807796994,0.0061775557241077,0.0214839876165605,0.0145212781198935,0.0100535605073341,0.0247402482995249,0.0024687874438183,0.0210333381336486,0.0567907907810287,0.0247911262799598,0.0114262363516402,0.0093922788323252,0.0086229063342363,0.0101811284076368,0.0064355534296808,0.0192705633606789,0.0121329148409164,0.0157898762910679,0.0014728881969505,0.0033711014695703,0.0022254392019851,0.0025010543688671,1.3333333333333333,0
115,0.152847417,0.143405132,0.040250255,0.0521046349999999,21.63,1.781,0.0390529015448974,0.0299385589743974,0.0412115566028293,0.0086018570005589,0.0034459594504095,0.0073794486516385,0.0029834576514658,0.0038426132839251,0.0189597675682205,0.0040249989447697,0.0103970713196805,0.0123697286554938,0.0351632582417912,0.0200174912133898,0.0135856970107974,0.0179586437461489,0.074691424286456,0.0088629313278555,0.0013556949865233,0.0050435419781317,0.0064039952534396,0.0071009991870461,0.0119050852794171,0.0105536316744511,0.0115676730547773,0.0248278887941899,0.0140749369781484,0.0081826751178149,0.00304545355994,0.0018324313078507,0.0058083077465624,0.0043948059162414,1.0,0
122,0.71422682,0.153646357,0.16172975,0.060059121,21.3,0.961,0.013295329305262,0.0053421885193993,0.0158005797592493,0.0100352843902154,0.009770109285224,0.0094540199106576,0.0028823769950248,0.0019765726504069,0.0113960634913027,0.0050305923650165,0.0105293483913518,0.004441782620803,0.0181232457122496,0.0170949682784424,0.0057360478851217,0.0048672657014972,0.0051309398586842,0.0127642133625157,0.0018745013220282,0.0149638038215154,0.0137369697667132,0.0028402987408679,0.0124049500387724,0.0135104995054885,0.0099665606683372,0.0046417714813362,0.0038000793078337,0.0065805444004643,0.0018519220078091,0.0047705979731896,0.0034418106365008,0.0031516183742344,1.7777777777777777,0
123,0.209984714,0.024684509,0.032221685,0.033054848,16.81,3.34,0.0083901737060885,0.0168471001375626,0.0305608546688204,0.0106588137530433,0.0020701937963501,0.0098654037862194,0.0075770746412949,0.0080088355226958,0.0105549726348014,0.0117889912436308,0.0100443172794189,0.006573673802169,0.0074075017394282,0.0122159113233145,0.0194594452164946,0.0213910437381561,0.0073278440988548,0.0131591210391795,0.0243011783420618,0.0193591548322972,0.0046922259443345,0.007383743701201,0.006199867117693,0.0055065617543189,0.0144245023550402,0.0084169900509674,0.0073327485959564,0.0090241323249697,0.0056394523790933,0.0035006043029967,0.0046010808635399,0.0044342629411379,1.0,0
124,0.112091026,0.036372352,0.036228552,0.031730663,31.36,4.276,0.0109585998762672,0.0214156248206644,0.0210644538326823,0.0126594868734625,0.0099373586634164,0.0094308762155834,0.0092500884449416,0.0036589756433658,0.0092324963271928,0.0034943142793916,0.0192480748163323,0.0232741032996687,0.0165907589990872,0.0167376490091649,0.0059060688414819,0.0145582543337955,0.0057676087057,0.0407417400891187,0.0118104392622073,0.0177512799158507,0.0174044358557211,0.0099146407286266,0.0102170481718298,0.0083624879730601,0.0154611736075994,0.015277092858842,0.0148462920445943,0.0223873721770804,0.0054911883982976,0.0045304158052643,0.0043659599644113,0.0039206967269942,1.0,0
125,0.303569243,0.062066964,0.125137936,0.042149057,11.47,1.666,0.0016685069370995,0.0130463350607123,0.0217890103395228,0.0138747389501378,0.0020160316597059,0.0058575457831811,0.0031337232858653,0.0099556225741105,0.0035924540568768,0.0095247142858542,0.0072399528335207,0.0045456975395291,0.0198385274683972,0.005493992064361,0.0072267460409276,0.0057232260934835,0.0070779526675112,0.0109534726491541,0.006769324982401,0.015551617941559,0.0066466887770396,0.0045832105344002,0.005284772780017,0.0064073561702129,0.0056003045170044,0.0021613125809482,0.0043162905437725,0.008711197728223,0.0051243600107013,0.0022722515936893,0.0063870837079564,0.0046830337368818,1.0,0
126,0.744683699,0.085901211,0.029969117,0.023848228,30.21,0.977,0.0138623073486821,0.0073812366551472,0.0117604422679762,0.0105417166604935,0.0091053582773205,0.0130873734104368,0.0074203367153701,0.0073558562817991,0.0030262313881775,0.0098319447930583,0.0064911953740701,0.0033422636619416,0.0131404311231923,0.0021132947921747,0.0066413021997429,0.0115944715178079,0.0135855857171522,0.0108477118940706,0.0067333773815101,0.0754666265463711,0.0229180687782622,0.0098011929696517,0.0096772921070575,0.0259693474351635,0.011063569519067,0.0045585779819717,0.0084524515122363,0.0109907024501821,0.0024700386322931,0.0048902493911459,0.0016717185876235,0.0019802876085706,1.0,0
129,0.694383797,0.025824833,0.036600137,0.017395775,18.51,3.304,0.0178818989441317,0.0159400601176571,0.0177683303660242,0.0069816110363552,0.0016795349465787,0.0123833708598844,0.0039527544079817,0.0057801922508202,0.0125254744988096,0.0036144516773608,0.0143863316098273,0.0157726597213948,0.0360627243955362,0.0175550379289414,0.0084259184513547,0.0277507312501774,0.0055781760595708,0.0089872752961078,0.0035685122840468,0.0652467484919568,0.0109066257620734,0.011291251086448,0.0139612155047201,0.0097568802350049,0.0189142478178524,0.0158610656178387,0.0124084601328306,0.0118415341238319,0.0097678756943231,0.0057037497065692,0.0056390074711533,0.0047560158139603,1.0,0
132,0.27840771,0.039104245,0.030886615,0.0538046,18.23,1.793,0.0192600707026298,0.0277133204876791,0.01720773824324,0.0067928107722446,0.0049585942868179,0.0097375546377115,0.0021679114032558,0.0094335027275423,0.0026308244853467,0.0284818017326188,0.0032392421976678,0.0049487710772091,0.0186419207076439,0.0097806103953947,0.0170220302787256,0.0035877510580423,0.0098551395611813,0.0063436694847787,0.0047621328040358,0.0235912552056631,0.013419457376139,0.0097701132114137,0.0055693079631395,0.0046789675317586,0.0048577112763838,0.0045791936452049,0.0070656860784466,0.0097489230887512,0.0029902973459445,0.0047666350923875,0.0031201246820041,0.0050024102604826,2.193548387096774,0
133,0.076009427,0.163771054,0.069679933,0.050276585,40.28,0.914,0.021805443925312,0.0307019995829327,0.0373413275026562,0.0189001064234651,0.0047808695789876,0.0129238479748255,0.0245680638405319,0.003249488739515,0.0049153341065996,0.0054804944188864,0.0038313298566116,0.0084805155737148,0.0064118504227254,0.0127224539202667,0.007302446089546,0.0269041668361798,0.0062260155484552,0.0217504023704524,0.0099126726521621,0.0076281140678133,0.0180984083479838,0.0093496593399381,0.0094030358133762,0.0093786523108531,0.0208096472181497,0.0233023523424929,0.0033941608850847,0.0041754347387515,0.004479655004449,0.0038947205620013,0.0029037574398267,0.0056570734559437,1.0,0
134,0.102111199,0.024616356,0.012770474,0.019105889,21.97,3.567,0.0173445616640386,0.0132132130161324,0.0286240753515632,0.0127028614621455,0.0046726671425087,0.0050363359348462,0.0100279254912035,0.0020027639114394,0.0082824348164627,0.0023897207992602,0.0183894157726735,0.0131048514670288,0.0171368029468282,0.0236063430721741,0.0118230775071171,0.0248165080646722,0.0210011745260091,0.0096531297489344,0.0121572550948115,0.0071552469567704,0.0134336468664619,0.0086305856208249,0.0106147676433063,0.0074778857891652,0.0063280894247796,0.0156435373481123,0.0084155782980882,0.019745651597917,0.0046023153033354,0.0057881962376335,0.0068508348459746,0.003338065278085,-2.25,0
138,0.19567763,0.051332904,0.029591502,0.038984138,19.59,3.878,0.020518971057373,0.0102673315584304,0.0250029119025941,0.0120158651445249,0.0097796834392424,0.0080722112063591,0.0149820789989327,0.0106673511055635,0.0130541142218511,0.0060307656689446,0.0202458461892474,0.0072105791872888,0.0112532013562226,0.0183749290894449,0.0242891103304514,0.0236313605974288,0.0107267676818323,0.0139264994800318,0.0209101011967011,0.0108696879115444,0.0093436761998107,0.015142858695253,0.0069815467606638,0.0058071353427989,0.0125434212751125,0.0188467968464273,0.0096407028822802,0.0127945749192173,0.007694237221861,0.0060317815550841,0.004368803055113,0.0037268613443394,1.0,0
