변환,원자료
"2022/12/08","712.52"
"2022/12/09","719.49"
"2022/12/12","715.22"
"2022/12/13","715.16"
"2022/12/14","729.00"
"2022/12/15","722.68"
"2022/12/16","717.41"
"2022/12/19","717.22"
"2022/12/20","703.13"
"2022/12/21","705.70"
"2022/12/22","715.02"
"2022/12/23","691.25"
"2022/12/26","694.68"
"2022/12/27","704.19"
"2022/12/28","692.37"
"2022/12/29","679.29"
"2022/12/30","679.29"
"2023/01/02","671.51"
"2023/01/03","674.95"
"2023/01/04","683.67"
"2023/01/05","679.92"
"2023/01/06","688.94"
"2023/01/09","701.21"
"2023/01/10","696.05"
"2023/01/11","709.77"
"2023/01/12","710.82"
"2023/01/13","711.82"
"2023/01/16","716.89"
"2023/01/17","709.71"
"2023/01/18","711.75"
"2023/01/19","712.89"
"2023/01/20","717.97"
"2023/01/25","732.35"
"2023/01/26","738.94"
"2023/01/27","741.25"
"2023/01/30","738.62"
"2023/01/31","740.49"
"2023/02/01","750.96"
"2023/02/02","764.62"
"2023/02/03","766.79"
"2023/02/06","761.33"
"2023/02/07","772.79"
"2023/02/08","779.98"
"2023/02/09","784.58"
"2023/02/10","772.44"
"2023/02/13","772.55"
"2023/02/14","779.58"
"2023/02/15","765.46"
"2023/02/16","784.71"
"2023/02/17","775.62"
"2023/02/20","788.89"
"2023/02/21","793.42"
"2023/02/22","778.51"
"2023/02/23","783.28"
"2023/02/24","778.88"
"2023/02/27","780.30"
"2023/02/28","791.60"
"2023/03/02","787.19"
"2023/03/03","802.42"
"2023/03/06","816.51"
"2023/03/07","815.76"
"2023/03/08","813.95"
"2023/03/09","809.22"
"2023/03/10","788.60"
"2023/03/13","788.89"
"2023/03/14","758.05"
"2023/03/15","781.17"
"2023/03/16","781.98"
"2023/03/17","797.39"
"2023/03/20","802.20"
"2023/03/21","802.53"
"2023/03/22","813.43"
"2023/03/23","812.19"
"2023/03/24","824.11"
"2023/03/27","827.69"
"2023/03/28","833.51"
"2023/03/29","843.94"
"2023/03/30","850.48"
"2023/03/31","847.52"
"2023/04/03","854.96"
"2023/04/04","857.18"
"2023/04/05","872.36"
"2023/04/06","865.58"
"2023/04/07","880.07"
"2023/04/10","887.78"
"2023/04/11","898.94"
"2023/04/12","890.62"
"2023/04/13","894.25"
"2023/04/14","903.84"
"2023/04/17","909.50"
"2023/04/18","909.02"
"2023/04/19","909.20"
"2023/04/20","885.71"
"2023/04/21","868.82"
"2023/04/24","855.23"
"2023/04/25","838.71"
"2023/04/26","830.44"
"2023/04/27","850.21"
"2023/04/28","842.83"
"2023/05/02","855.61"
"2023/05/03","843.18"
"2023/05/04","845.06"
"2023/05/08","842.28"
"2023/05/09","835.85"
"2023/05/10","829.74"
"2023/05/11","824.54"
"2023/05/12","822.43"
"2023/05/15","814.53"
"2023/05/16","816.75"
"2023/05/17","834.19"
"2023/05/18","835.89"
"2023/05/19","841.72"
"2023/05/22","852.04"
"2023/05/23","859.16"
"2023/05/24","855.46"
"2023/05/25","847.72"
"2023/05/26","843.23"
"2023/05/30","851.50"
"2023/05/31","856.94"
"2023/06/01","863.78"
"2023/06/02","868.06"
"2023/06/05","870.28"
"2023/06/07","880.72"
"2023/06/08","876.13"
"2023/06/09","883.71"
"2023/06/12","885.76"
"2023/06/13","896.81"
"2023/06/14","871.83"
"2023/06/15","878.04"
"2023/06/16","887.95"
"2023/06/19","888.61"
"2023/06/20","886.41"
"2023/06/21","875.70"
"2023/06/22","876.38"
"2023/06/23","874.84"
"2023/06/26","879.50"
"2023/06/27","874.14"
"2023/06/28","866.97"
"2023/06/29","861.79"
"2023/06/30","868.24"
"2023/07/03","889.29"
"2023/07/04","890.00"
"2023/07/05","891.18"
"2023/07/06","870.53"
"2023/07/07","867.27"
"2023/07/10","860.35"
"2023/07/11","878.73"
"2023/07/12","879.88"
"2023/07/13","893.07"
"2023/07/14","896.28"
"2023/07/17","898.29"
"2023/07/18","914.14"
"2023/07/19","923.72"
"2023/07/20","931.60"
"2023/07/21","934.58"
"2023/07/24","929.90"
"2023/07/25","939.96"
"2023/07/26","900.63"
"2023/07/27","883.79"
"2023/07/28","913.74"
"2023/07/31","935.97"
"2023/08/01","939.67"
"2023/08/02","909.76"
"2023/08/03","920.32"
"2023/08/04","918.43"
"2023/08/07","898.22"
"2023/08/08","892.34"
"2023/08/09","908.98"
"2023/08/10","911.29"
"2023/08/11","912.20"
"2023/08/14","901.68"
"2023/08/16","878.29"
"2023/08/17","886.04"
"2023/08/18","877.32"
"2023/08/21","888.71"
"2023/08/22","893.33"
"2023/08/23","882.87"
"2023/08/24","901.74"
"2023/08/25","899.38"
"2023/08/28","909.38"
"2023/08/29","916.24"
"2023/08/30","923.81"
"2023/08/31","928.40"
"2023/09/01","919.74"
"2023/09/04","919.16"
"2023/09/05","921.48"
"2023/09/06","917.95"
"2023/09/07","906.36"
"2023/09/08","914.18"
"2023/09/11","912.55"
"2023/09/12","898.04"
"2023/09/13","882.72"
"2023/09/14","899.47"
"2023/09/15","899.03"
"2023/09/18","891.29"
"2023/09/19","883.89"
"2023/09/20","882.72"
"2023/09/21","860.68"
"2023/09/22","857.35"
"2023/09/25","839.17"
"2023/09/26","827.82"
"2023/09/27","841.02"
"2023/10/04","807.40"
"2023/10/05","801.02"
"2023/10/06","816.39"
"2023/10/10","795.00"
"2023/10/11","817.12"
"2023/10/12","835.49"
"2023/10/13","822.78"
"2023/10/16","810.54"
"2023/10/17","820.38"
"2023/10/18","808.89"
"2023/10/19","784.04"
"2023/10/20","769.25"
"2023/10/23","763.69"
"2023/10/24","784.86"
"2023/10/25","770.84"
"2023/10/26","743.85"
"2023/10/27","748.49"
"2023/10/30","757.12"
"2023/10/31","736.10"
"2023/11/01","739.23"
"2023/11/02","772.84"
"2023/11/03","782.05"
"2023/11/06","839.45"
"2023/11/07","824.37"
"2023/11/08","811.02"
"2023/11/09","802.87"
"2023/11/10","789.31"
"2023/11/13","774.42"
"2023/11/14","794.19"
"2023/11/15","809.36"
"2023/11/16","811.11"
"2023/11/17","799.06"
"2023/11/20","813.08"
"2023/11/21","817.01"
"2023/11/22","814.61"
"2023/11/23","815.98"
"2023/11/24","815.00"
"2023/11/27","810.25"
"2023/11/28","816.44"
"2023/11/29","822.44"
"2023/11/30","831.68"
"2023/12/01","827.24"
"2023/12/04","828.52"
"2023/12/05","813.38"
"2023/12/06","819.54"
"2023/12/07","813.20"
"2023/12/08","830.37"
"2023/12/11","835.25"
"2023/12/12","839.53"
"2023/12/13","829.31"
"2023/12/14","840.59"
"2023/12/15","838.31"
"2023/12/18","850.96"
"2023/12/19","858.30"
"2023/12/20","862.98"
"2023/12/21","859.44"
"2023/12/22","854.62"
"2023/12/26","848.34"
"2023/12/27","859.79"
"2023/12/28","866.57"
"2023/12/29","866.57"
"2024/01/02","878.93"
"2024/01/03","871.57"
"2024/01/04","866.25"
"2024/01/05","878.33"
"2024/01/08","879.34"
"2024/01/09","884.64"
"2024/01/10","875.46"
"2024/01/11","882.53"
"2024/01/12","868.08"
"2024/01/15","859.71"
"2024/01/16","854.83"
"2024/01/17","833.05"
"2024/01/18","840.33"
"2024/01/19","842.67"
"2024/01/22","839.69"
"2024/01/23","840.11"
"2024/01/24","836.21"
"2024/01/25","823.74"
"2024/01/26","837.24"
"2024/01/29","819.14"
"2024/01/30","818.86"
"2024/01/31","799.24"
"2024/02/01","798.73"
"2024/02/02","814.77"
"2024/02/05","807.99"
"2024/02/06","807.03"
"2024/02/07","811.92"
"2024/02/08","826.58"
"2024/02/13","845.15"
"2024/02/14","853.30"
"2024/02/15","859.21"
"2024/02/16","857.60"
"2024/02/19","858.47"
"2024/02/20","866.17"
"2024/02/21","864.07"
"2024/02/22","870.11"
"2024/02/23","868.57"
"2024/02/26","867.40"
"2024/02/27","853.75"
"2024/02/28","863.39"
"2024/02/29","862.96"
"2024/03/04","872.97"
"2024/03/05","866.37"
"2024/03/06","870.67"
"2024/03/07","863.37"
"2024/03/08","873.18"
"2024/03/11","875.93"
"2024/03/12","889.71"
"2024/03/13","889.93"
"2024/03/14","887.52"
"2024/03/15","880.46"
"2024/03/18","894.48"
"2024/03/19","891.91"
"2024/03/20","891.45"
"2024/03/21","904.29"
"2024/03/22","903.98"
"2024/03/25","913.69"
"2024/03/26","916.09"
"2024/03/27","911.25"
"2024/03/28","910.05"
"2024/03/29","905.50"
"2024/04/01","912.45"
"2024/04/02","891.59"
"2024/04/03","879.96"
"2024/04/04","882.90"
"2024/04/05","872.29"
"2024/04/08","860.57"
"2024/04/09","859.33"
"2024/04/11","858.10"
"2024/04/12","860.47"
"2024/04/15","852.42"
"2024/04/16","832.81"
"2024/04/17","833.03"
"2024/04/18","855.65"
"2024/04/19","841.91"
"2024/04/22","845.82"
"2024/04/23","845.44"
"2024/04/24","862.23"
"2024/04/25","853.26"
"2024/04/26","856.82"
"2024/04/29","869.72"
"2024/04/30","868.93"
"2024/05/02","867.48"
"2024/05/03","865.59"
"2024/05/07","871.26"
"2024/05/08","872.42"
"2024/05/09","870.15"
"2024/05/10","864.16"
"2024/05/13","854.43"
"2024/05/14","862.15"
"2024/05/16","870.37"
"2024/05/17","855.06"
"2024/05/20","847.08"
"2024/05/21","846.51"
"2024/05/22","845.72"
"2024/05/23","846.58"
"2024/05/24","839.41"
"2024/05/27","847.99"
"2024/05/28","851.01"
"2024/05/29","838.45"
"2024/05/30","831.99"
"2024/05/31","839.98"
"2024/06/03","844.72"
"2024/06/04","845.84"
"2024/06/05","850.75"
"2024/06/07","866.18"
"2024/06/10","864.71"
"2024/06/11","868.36"
"2024/06/12","870.67"
"2024/06/13","871.33"
"2024/06/14","862.19"
"2024/06/17","858.96"
"2024/06/18","858.95"
"2024/06/19","861.17"
"2024/06/20","857.51"
"2024/06/21","852.67"
"2024/06/24","841.52"
"2024/06/25","841.99"
"2024/06/26","842.12"
"2024/06/27","838.65"
"2024/06/28","840.44"
"2024/07/01","847.15"
"2024/07/02","829.91"
"2024/07/03","836.10"
"2024/07/04","840.81"
"2024/07/05","847.49"
"2024/07/08","859.27"
"2024/07/09","860.42"
"2024/07/10","858.55"
"2024/07/11","852.42"
"2024/07/12","850.37"
"2024/07/15","852.88"
"2024/07/16","839.61"
"2024/07/17","829.41"
"2024/07/18","822.48"
"2024/07/19","828.72"
"2024/07/22","809.96"
"2024/07/23","812.12"
"2024/07/24","814.25"
"2024/07/25","797.29"
"2024/07/26","797.56"
"2024/07/29","807.99"
"2024/07/30","803.78"
"2024/07/31","803.15"
"2024/08/01","813.53"
"2024/08/02","779.33"
"2024/08/05","691.28"
"2024/08/06","732.87"
"2024/08/07","748.54"
"2024/08/08","745.28"
"2024/08/09","764.43"
"2024/08/12","772.72"
"2024/08/13","764.86"
"2024/08/14","776.83"
"2024/08/16","786.33"
"2024/08/19","777.47"
"2024/08/20","787.44"
"2024/08/21","779.87"
"2024/08/22","773.47"
"2024/08/23","773.26"
"2024/08/26","766.79"
"2024/08/27","764.95"
"2024/08/28","762.50"
"2024/08/29","756.04"
"2024/08/30","767.66"
"2024/09/02","769.21"
"2024/09/03","760.37"
"2024/09/04","731.75"
"2024/09/05","725.28"
"2024/09/06","706.59"
"2024/09/09","714.46"
"2024/09/10","706.20"
"2024/09/11","709.42"
"2024/09/12","731.03"
"2024/09/13","733.20"
"2024/09/19","739.51"
"2024/09/20","748.33"
"2024/09/23","755.12"
"2024/09/24","767.35"
"2024/09/25","759.30"
"2024/09/26","779.18"
"2024/09/27","774.49"
"2024/09/30","763.88"
"2024/10/02","762.13"
"2024/10/04","768.98"
"2024/10/07","781.01"
"2024/10/08","778.24"
"2024/10/10","775.48"
"2024/10/11","770.98"
"2024/10/14","770.26"
"2024/10/15","773.81"
"2024/10/16","765.79"
"2024/10/17","765.06"
"2024/10/18","753.22"
"2024/10/21","759.95"
"2024/10/22","738.34"
"2024/10/23","745.19"
"2024/10/24","734.59"
"2024/10/25","727.41"
"2024/10/28","740.48"
"2024/10/29","744.18"
"2024/10/30","738.19"
"2024/10/31","743.06"
"2024/11/01","729.05"
"2024/11/04","754.08"
"2024/11/05","751.81"
"2024/11/06","743.31"
"2024/11/07","733.52"
"2024/11/08","743.38"
"2024/11/11","728.84"
"2024/11/12","710.52"
"2024/11/13","689.65"
"2024/11/14","681.56"
"2024/11/15","685.42"
"2024/11/18","689.55"
"2024/11/19","686.12"
"2024/11/20","682.91"
"2024/11/21","680.67"
"2024/11/22","677.01"
"2024/11/25","696.83"
"2024/11/26","693.15"
"2024/11/27","692.00"
"2024/11/28","694.39"
"2024/11/29","678.19"
"2024/12/02","675.84"
"2024/12/03","690.80"
"2024/12/04","677.15"
"2024/12/05","670.94"
"2024/12/06","661.33"
"2024/12/09","627.01"
"2024/12/10","661.59"
"2024/12/11","675.92"
"2024/12/12","683.35"
"2024/12/13","693.73"
"2024/12/16","698.53"
"2024/12/17","694.47"
"2024/12/18","697.57"
"2024/12/19","684.36"
"2024/12/20","668.31"
"2024/12/23","679.24"
"2024/12/24","680.11"
"2024/12/26","675.64"
"2024/12/27","665.97"
"2024/12/30","678.19"
"2024/12/31","678.19"
