feature,importance
런던 코코아 선물 과거 데이터(-11~-15),0.0
16~20일 수익률 표준편차,0.0
미국_대두(-1~-5),0.0
천연가스(-16~-20),0.0
런던 코코아 선물 과거 데이터(-6~-10),0.0
미국_원면(-16~-20),0.0
은(-6~-10),0.0
은(-16~-20),0.0
백금(-1~-5),0.0
납(-6~-10),0.0
아연(-11~-15),0.0
니켈(-1~-5),0.0
가솔린(-11~-15),0.0
구리_미국(-1~-5),0.0
브렌트유(-16~-20),0.0
브렌트유(-11~-15),0.0
미국_커피(-11~-15),0.0
현미(-6~-10),0.0
귀리(-16~-20),0.0
현미(-16~-20),0.0
탄소배출권(-16~-20),0.0
미국_옥수수(-11~-15),0.0
미국_옥수수(-16~-20),0.0
런던_소맥(-16~-20),0.0
미국_소맥(-16~-20),0.0
탄소배출권(-1~-5),0.0
미국_설탕(-16~-20),0.0
런던_가스오일(-11~-15),0.0
생우(-11~-15),0.0
런던_커피(-1~-5),0.0
경기국면,0.0
