1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,업력,우리사주조합,기관투자자,일반투자자,경기국면,cluster_k2
-0.7141802511548104,0.4535451510748506,-0.4125065861706099,-0.0194633594594855,0.4489460258779896,-1.0745749334809285,0.266371106614727,1.3224770522026907,-0.9579767803330675,-0.0600321820521544,1.209212412905566,-1.5968962950491834,-2.417757799600971,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-0.2829545636051087,0.3579185511563286,1.9379474003058503,-1.1921622319392002,0.8746430665011644,1,1
-0.914332154196579,-0.7069563218976447,-1.0891368477019665,-0.8993482547680579,-0.9033904940852624,0.6583938469624647,0.8337992028901565,-0.17437416879536,-0.2322297005750257,-0.3445592285724255,0.925104324311668,0.3471258217591518,-0.3346829420104042,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-0.0820334969160073,-1.491149589342834,0.4969978338590595,-1.1921622319392002,1.1646260441832654,1,1
1.272089877132994,0.1428431733173128,-0.7472221900268704,0.1338842556810229,-1.0554075585755005,0.2088914178590188,-0.7196474180496418,-1.2225957172802184,0.93594971961684,-0.0821192960073303,-0.1621197045572758,0.8088419178901752,0.3834686168801623,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-2.039821429803326,-1.491149589342834,-0.9439517325877316,-1.1921622319392002,1.4546090218653664,0,1
0.6693534485194941,0.0912606368538752,-0.7114722300081925,0.0465989398846009,0.8896139758637122,0.1393802661637649,-0.1018943379656387,-0.3409781559463435,0.1096525159022552,0.5373965846737055,1.1566286832383692,-0.927487704129172,-0.5439526167013294,2.8056079141943084,1.0021022343194297,1.1118795455362496,1.6343953356124858,-2.8753664258228415,0.5565973968315477,-1.2174599735142877,-0.0793819927196569,0.8780907553462102,-0.8652547995914417,1,0
-0.0678038426246778,0.7552001274030848,1.2841046696155975,-0.6357646427213639,-0.0987656563731339,-0.216516274050109,-0.5087090585860714,-0.8251009702063733,0.9382064387265768,-0.5451126740373851,1.1747014038862311,-0.0196033934750965,-0.8525516651464204,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-0.494061424934072,-1.8148556987944269,-0.9439517325877316,-1.1921622319392002,1.4546090218653664,1,1
-0.7146962905604972,-0.8514064057539397,-0.3885959841956715,-0.3291075283998699,0.037885784933241,-0.0910251764815852,-1.5333462297526856,-0.198623829677104,-0.6143896640035825,-0.4825712938623588,-0.2679337418328097,0.1323374347576802,0.4375559003012115,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,1.1325345907846225,-0.7712592210722651,1.9379474003058503,0.346539312664821,-0.7202633107503912,1,1
0.3335509889957335,-0.8376237983217046,-0.3880776425435387,0.4211488908456819,-0.5531033579172198,0.0457958758193735,-1.0416166353113323,0.8901656628776224,-0.9665851891162816,1.6890202536311367,0.6973107971430734,-1.0733372635050786,-0.6009376123109692,2.6142803632941174,1.7860456987787603,0.7770451048864799,0.3546585382114178,-3.8080131496350584,0.9979591852844598,-1.2174599735142877,0.8140067384773534,0.5647551680813913,-0.7202633107503912,0,0
0.1406274416220647,-0.0052730570547927,-0.0668300766784342,-0.9435262469324576,0.062907141965992,-0.3050168474284086,1.0717822777514636,-0.4446896857100205,0.9140767581410072,-0.512073621951552,1.287124149891754,-0.4373611334626999,-1.1396787136367177,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-0.2012707458365904,0.970171836844554,1.243409709278497,-1.1921622319392002,1.0144148617439368,1,1
0.4245890932705347,-0.2667805799248148,-0.7188405739920164,-0.707808615428064,-0.5403626395854938,0.3681830988090648,1.44882091390998,0.1927797712740735,-1.1604923637249926,1.7304274588752275,-0.6694172236657522,0.171047408442252,0.8938728039300539,-0.6230230775747375,0.7946517024801207,-0.870856684504176,-0.6829940150672741,0.4039142111161188,0.902312379201135,1.2438614526730996,-0.9439517325877316,0.9060671470662832,-0.7202633107503912,0,0
0.4189913835010643,-0.4572548435571371,-1.0350121048215155,-0.4995699998167988,2.020316014974731,-3.095942850254666,0.1701470657066418,1.5731208031931558,2.032658710085396,0.6236446298543515,0.3533981629387099,-1.9686774045230029,-2.291760098449508,2.7309719981585574,0.7199949361557233,0.9284197440193832,-0.4402371949570617,-1.7308821947218012,1.1817308962872672,-2.721810302436527,1.822671434990107,0.346539312664821,-0.697064672535823,1,0
-1.0402555358904957,-0.0107225911997045,-0.7101901904833472,0.1411758250112007,-0.902854687875858,-0.6886697168555495,-0.3567162169899572,0.4596221093624248,-0.5751016024784995,-0.2479510732901474,0.4971372977619476,0.6949761314074122,0.2090818769181136,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-0.5880580167824428,0.1356953825698355,1.5589776643303446,-1.1921622319392002,0.9509085896315568,1,1
-0.206497503793439,-0.4833044687620812,1.1684383033627588,3.063961767042843,-0.5737257437970185,1.0655563326631263,-0.5842561302700365,0.627704139110648,-1.5717405393552386,2.0745973105516207,-3.5188195689889943,0.1559251689270269,0.4966301505162543,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.2834118820228128,0.6548453074295189,-1.2070654640921068,0.970171836844554,-0.5246354087517153,0.8246558471608706,-1.437971180513591,0,1
-0.8747214918447166,-0.1762211643171454,-0.4029808338132127,-0.8290377787976744,-0.2801853635403999,1.1479569921687451,1.4455213212000022,-1.3792487766070587,0.641824776205444,0.629822421130941,-0.2724130782419636,0.8011374267854162,2.0500476110929187,-0.6407097387664451,-0.931239685523242,-0.9295983221899364,-0.6829940150672741,0.6645038625962917,-1.7936465953561884,-0.5841949857007324,0.2059260214368077,0.8226974997404652,-1.3155983639317446,1,1
2.223832476691193,-0.4590741752044404,-1.1485859349858336,-0.0497190512649132,-0.3168370568596083,-0.7303009020203352,-0.4995152570495583,0.548222589207693,2.2728458559252265,-1.0109446495517362,1.2835412855958428,-0.6191875573147921,-0.535640261630048,2.462483636304588,1.556389729458822,1.8893620638256063,1.1256954965498798,-4.509419147586179,0.891086523053858,-2.2110399576134023,1.8759865689486384,0.346539312664821,-0.7077940427100609,1,0
0.0142824291685981,-0.8458264305815507,-1.0193617029885846,-0.9415987487605822,0.069192844679321,-1.09416549566342,-2.2273724065984264,0.5835012668617132,-0.2829480775743002,-1.0202802065318926,0.0942897987255573,0.7552172596849943,-0.0751398404496266,2.2658082682706477,1.249205516871425,1.8001732317615762,-0.3336622318560268,-2.1750292884706264,1.1364004026250625,-2.721810302436527,0.9581016951220324,0.3968968177609525,-0.5752718219093407,1,0
-0.8622447528722389,-0.7381022627532619,0.2243314638281597,0.6619882452602365,1.6047635679539116,-0.3616021511468478,-0.6056724746642451,-0.844339886902596,-0.5498612010388532,0.4775585822293084,1.872075336345685,-1.8843173300474425,-1.635167904279874,-0.1667806002275662,0.5523004904741073,-0.7018121202381632,-0.4402371949570617,0.452794404658498,0.5868677455918221,-0.1183756015130461,-0.9439517325877316,1.0459491056666488,-0.8652547995914417,1,0
