1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,업력,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,우리사주조합,기관투자자,일반투자자,회사명
0.0342209,0.049723355,0.021523638,0.047390221,79550,-0.1767857142857142,-0.0224822904563219,-0.065934065934066,20.94,-0.0417644298451431,1.584,0.0125893160939096,0.0334687398836686,0.0099849561959823,0.0,0.0,0.0,0.0,100.0,121.11,14,1,0,0.8011994365246885,-0.3466961537391295,-0.1495677515132841,0.9607612401176754,3.609946478123493,0.2169222581532131,0.2635247489267954,0.7830777418467869,0.0677094030457902,0.0454867685816921,0.0904627758115903,0.0,0,0.019623389607858,0.0292104283841743,0.6717939685708135,0.4314087419205289,1.988771210448229,17.37,0.0,82.63,LIG넥스원
0.181174383,0.034411989,0.075719925,0.146188953,419530,-0.1005502751375686,0.063932949950028,-0.1157894736842105,22.17,-0.1505452821242294,3.633,-0.0754354781372199,0.0084533813525411,0.0280234954368945,0.0,0.0,0.0,0.35,99.65,44.73,23,0,0,1.4166956925577616,0.1683198499237894,0.1515017201713839,0.8304888631761643,0.7786912940646469,0.5622111061862851,0.1341742688741224,0.4377888938137149,0.0089811232266385,-0.4510493610036347,-0.7221158538874498,1.0,0,-0.4059815530087169,0.0080837501846809,-10.0,0.9000823149496613,1.600968577542516,2.91,72.09,0.25,SAMG엔터
0.061864715,0.044335685,0.030195778,0.016514327,255220,-0.0325581395348837,0.0679921034455388,0.3289473684210526,11.08,0.0910602910602911,2.222,-0.0042782738095239,0.0383952923821373,0.1254728087973748,0.0,0.0,0.0,0.0,100.0,17.03,9,1,0,0.621899422358138,-0.4123905557528683,-0.2529911615085116,0.8574342041371273,3.552986844942851,0.2196360398253142,0.0431313349148156,0.7803639601746857,0.0862428388332123,0.0564709152395806,0.1577312917834807,0.0,0,0.0346434762838548,0.0529077973872926,0.6547896150402864,0.6134746734115819,2.7931421177485443,7.98,72.02,4.47,SG
0.739828415,0.035191576,0.009274535,0.041241993,302440,-0.041047693510555,-0.0245330916489067,-0.0972222222222222,21.58,0.2690824980724748,1.133,0.0298263162680729,-0.0275167292651249,-0.036733110832134,31.28,26.39,24.71,2.89,14.730000000000004,1275.47,3,0,0,1.9909669444501044,0.919956873179405,0.2774678046294395,0.5405255583782435,1.0747269743071777,0.4819911305842708,0.040243671485386,0.5180088694157291,0.16897012648012,0.1450864427939118,0.0907889337794331,0.0,0,0.0437594608368894,0.0509630086031811,0.8586514422179932,0.3016095783604512,0.6257575279338425,19.57,55.0,25.43,SK바이오사이언스
0.223469714,0.022818041,0.01286981,0.0129916509999999,361610,0.0483675937122127,-0.0424574899005764,-0.4758064516129032,21.84,-0.0098765432098765,1.128,0.0037593984962407,0.0362643075146942,-0.0078449008144706,24.9,17.2,22.2,0.3,35.400000000000006,1882.88,2,0,0,2.078809729904197,0.6267320677847644,0.1476837039848807,0.3480363247372277,0.6483575418994414,0.6066644975868988,0.0519271673908545,0.3933355024131012,0.2668135492820295,0.1878549100912192,0.0729666873577488,0.0,0,0.044266298726469,0.0628721829578616,0.7040681052244885,0.2356408927771652,0.3884204427891579,13.2,56.8,30.0,SK아이이테크놀로지
0.063978004,0.026249571,0.048133356,0.064349499,289080,0.4040485829959515,-0.0063705571209333,-0.1204819277108433,13.37,-0.0390094979647217,2.101,0.0427262528047869,-0.0862267159938151,-0.1057089119392731,0.7,6.2,0.3,0.2,92.6,786.73,12,0,0,2.107621693441237,0.5105506374923445,0.270613232603435,0.7814063237376121,0.4548967412305182,0.6873340022428142,0.4851659439268387,0.3126659977571858,0.4209676521351818,0.3422971994877791,0.2639646215276287,0.0,0,0.1814318597650947,0.2231304963701823,0.8131199576775558,0.5300419052115918,0.7711562406079602,0.0,80.0,20.0,SV인베스트먼트
0.4263570039999999,0.015198947,0.090664695,0.159238956,399720,0.2176505664877759,-0.1129961263160649,0.0408163265306122,29.43,-0.0234079173838208,3.011,0.0260286153099993,-0.0498018847522734,-0.0708630926770501,9.8,22.3,7.3,0.0,60.6,1847.12,10,0,0,2.166570104287369,0.4997052892818365,0.4354455017301038,0.9125636111294692,0.6921458304743607,0.5909656141868512,0.2156351493527286,0.4090343858131487,0.1923995656894679,0.1917791220722816,0.2827866977722885,0.0,0,0.1671172145328719,0.1676578719723183,0.9967752337955498,0.8714046280276817,1.4745437079731027,0.0,75.0,25.0,가온칩스
0.270315366,0.063683648,0.042719141,0.0573822879999999,217730,0.0817417876241406,-0.0356205085550512,-0.2258064516129032,18.7,-0.017387427552385,1.658,0.0190163367620364,-0.0141637969755952,-0.0302779351726741,0.0,0.0,0.0,0.0,100.0,11.35,6,0,0,3.94884287454324,5.420149253731343,0.4847170315002669,0.6696574225122349,0.3253139925703166,0.7545381740523225,0.5199893861666371,0.2454618259476775,-2.3776119402985074,-2.8649253731343283,-0.3395542189987617,1.0,0,-0.256206620395088,-0.2126268019220502,1.2049591964846202,0.089428723972237,0.1185211392181142,3.0,0.0,97.0,강스템바이오텍
0.573845121,0.034148089,0.052141279,0.016660372,214390,-0.0481203007518797,-0.0004761840262498,0.2619047619047621,18.85,0.1333027943197435,1.793,0.0018057060310581,-0.0057601659079988,0.0485797717016192,0.0,0.0,0.0,0.0,100.0,524.56,29,0,0,1.09273643506984,0.1897621629103324,0.0481773883708944,0.8546885839821167,1.5499402628434886,0.392166049758703,0.1606630824372759,0.6078339502412969,0.1547209854898613,0.1151814344044845,0.0745669056152927,0.0,0,0.0292426088178794,0.0392810289087757,0.7444461010884151,0.2538830061378438,0.6473864994026285,17.5,0.0,82.5,경보제약
0.4707673129999999,0.1110439689999999,0.02746911,0.032289983,348150,-0.0987202925045703,0.0361045355642017,-0.0091743119266055,23.84,0.0499390986601706,0.949,-0.027814337106256,0.0709826813898752,0.0105938579700723,0.0,0.0,1.04,0.0,98.96,64.33,7,0,0,9.710266715381804,10.0,0.7748058110435828,0.965772759350741,0.1014497941650259,0.9078943092073192,0.239019151601933,0.0921056907926809,-9.39776357827476,-10.0,-1.6821908000715948,1.0,0,-1.527251454385908,-0.1911989339920049,7.987761346251912,0.0203451525886444,0.0224091641310184,0.0,80.0,20.0,고바이오랩
0.002236068,0.001369306,0.005225132,0.002738613,307870,-0.016895459345301,-0.0234749462650387,-0.2358490566037735,21.46,-0.0793092420850655,1.803,-0.0096856564233512,-0.0072918933294651,-0.0157096908690212,0.0,0.0,0.0,0.0,100.0,0.68,1,0,0,10.0,10.0,0.998,0.0034013605442176,1.4271844660194175,0.412,0.0809061488673139,0.588,-1.0,1.0,0.0016181229773462,0.0,0,0.0006666666666666,-0.0006666666666666,-1.0,0.0006666666666666,0.0016181229773462,0.0,38.02,61.98,골든브릿지이안5호
0.091781055,0.071518753,0.158954311,0.076562001,900280,-0.002865329512894,-0.0096956723523907,0.1260504201680674,14.41,0.0740740740740739,1.352,0.0181249999999999,0.0072665880111171,-0.0210819706157062,0.0,0.0,0.0,0.0,100.0,181.93,11,0,0,3.66026525835684,1.0261348642329684,0.5322319209480472,1.0,0.2501050672430355,0.7999327626160145,0.0723463016330451,0.2000672373839855,0.2748211764161207,0.2036621218083752,0.1320545148895293,0.0,0,0.1056347329114987,0.1425432540492514,0.7410714285714286,0.5186763840695426,0.6483999759846302,0.0,0.0,100.0,골든센츄리
0.147098528,0.068991065,0.1113754549999999,0.064613157,366030,-0.1160151324085749,0.0821730301511791,0.3614457831325299,23.57,0.1916916916916915,2.426,0.0144600468070879,-0.0123186821196881,0.0457110545660164,0.0,0.0,0.4599999999999999,2.2,97.34,56.9,16,0,0,4.665715101341707,0.4064507960624189,0.4663519157435991,1.0,0.145763981358189,0.8727800980570184,0.0104444074567243,0.1272199019429816,0.2138764916278922,0.1807045864590257,0.2375582556591211,0.0,0,0.207336117668422,0.2453967677501362,0.8449015835429925,1.147376066824042,1.314622170439414,0.89,74.11,25.0,공구우먼
0.70482675,0.01738554,0.017864014,0.024876535,339770,-0.0367955286446203,0.0061943294220101,-0.284313725490196,25.35,0.3220568335588634,0.969,-0.0260102993802915,0.0527949652932182,-0.0053763440860216,0.04,4.44,3.07,0.77,91.68,999.44,22,1,0,0.8719522339501267,-0.0321362461783986,-0.0407195132704347,0.6459420410989982,0.9696987240349212,0.5076918555095082,0.1221429729291619,0.4923081444904917,0.0710829455674063,0.0250196009297103,0.062443554176412,0.0,0,0.0317020838844311,0.0900684830849719,0.3519775486228952,1.2670899097669224,2.4957853785054303,18.07,61.93,20.0,교촌에프앤비
0.261263032,0.023295343,0.047688175,0.088601479,282720,0.0017113519680547,-0.0494303235465573,-0.0733944954128441,26.52,0.0,3.435,0.0448103871427441,-0.0304243783733444,0.0209207187613276,1.5700000000000005,19.89,4.89,7.429999999999999,66.22,1613.16,30,0,0,2.1263370621376665,0.3347326785530123,0.4691841975476608,0.8808890167589729,0.8971124374899178,0.5271168857672489,0.0727536699467656,0.4728831142327511,0.0512924732617887,0.0411310430177324,0.1093724794321664,0.0,0,0.057652080746926,0.0718950357987109,0.8018923713778829,1.401668338973827,2.659122439103081,0.0,75.0,25.0,금양그린파워
0.05424028,0.012299309,0.023251516,0.024475804,214330,-0.0685263796240145,0.0628056766541671,-0.2296296296296296,16.06,0.1827848101265821,1.798,0.0057516339869281,-0.0064492050459058,-0.0182682533038329,0.0,0.0,0.0,0.0,100.0,46.05,28,0,0,1.921444927333053,0.389668392553654,0.337336618079792,0.8904377496671105,0.6981987216734457,0.588859234927804,0.0668216153399186,0.411140765072196,0.1051341844195881,0.0813604205367376,0.1196106914584543,0.0,0,0.070433860261411,0.0910148497912817,0.7738721804511278,0.8657017723944433,1.4701336432306795,19.8,0.0,80.2,금호에이치티
0.380329026,0.024802984,0.089614497,0.031069084,420770,-0.0201884253028262,0.0595477958627725,-0.0941176470588235,20.03,0.0734397677793905,3.378,-0.0066270050455607,0.0174559144045969,0.0045952550775814,8.81,35.93,15.06,12.920000000000002,27.28,1669.6,19,0,0,3.219213950930848,0.8498601181224743,0.5991714503859966,0.9294249349005864,0.4094319506581241,0.7095056980459803,0.0211337073165871,0.2904943019540197,0.3391759503444403,0.2782596488413368,0.2765018283994779,0.0,0,0.1961796227695614,0.2391270537001951,0.8203991130820399,0.7050236122500919,0.993682805073684,5.96,69.04,25.0,기가비스
0.295842614,0.025248406,0.024265881,0.028007642,308100,-0.1478683216405829,-0.0220842705696898,-0.3893129770992366,15.94,-0.1327507282563462,1.533,0.0034019391052899,-0.0169399062636382,-0.0084276659931914,0.11,0.0,0.0,1.07,98.82,32.53,4,0,0,3.6635372828315527,2.720039671607251,0.5860718016905689,0.8984003877847795,0.324360869155058,0.7550812042929053,0.0471683280399987,0.2449187957070946,0.0533362719709074,0.0449060554300512,0.0128140624508663,0.0,0,0.0096756577072846,0.0114920695222718,0.8419421487603306,0.2154644315699496,0.2853526618659791,1.09,0.0,98.91,까스텔바쟉
0.700899403,0.103044786,0.134770676,0.112355966,407400,-0.0395170142700328,0.0895425508060994,0.2608695652173913,20.71,0.0496515679442508,3.401,0.0073788899582931,0.0562792656008777,0.1205804180734144,0.0,30.65,12.52,0.0,56.830000000000005,1547.13,9,0,0,1.95873573309921,0.2131979695431472,0.2764207062397165,0.5870377528668986,0.9651784603904988,0.5088596380205037,0.0762342992165153,0.4911403619794963,0.0735552518547442,0.0626220226474033,0.1595572689963934,0.0,0,0.0811922541450449,0.0953676749778509,0.8513603185136032,1.2965447411720037,2.547941798283796,5.0,70.0,25.0,꿈비
0.043501816,0.078059548,0.047689234,0.022465752,286750,0.3012967200610221,-0.0375602351090145,0.4567901234567899,16.88,-0.2380487804878047,1.093,0.0272997032640949,-0.0798286827479516,-0.1223778298667772,0.0,0.0,0.0,0.0,100.0,39.3,13,1,0,0.650732678901693,-1.5706973768394117,-0.1381775201215737,0.5972977566281441,1.961660276712785,0.337648449372432,0.6651108518086347,0.662351550627568,-0.1906589891234804,-0.3525271912987844,-0.09184864144024,1.0,0,-0.0310125513592615,-0.0167726684302358,1.848993288590604,0.0879720830753644,0.260543423903984,5.0,75.0,20.0,나노브릭
0.106335798,0.03245047,0.020762153,0.026478897,247660,-0.0804741110417966,-0.0985498287655333,0.0155038759689922,24.03,0.3818965517241379,1.206,0.0138240574506285,-0.0296157147252675,-0.0620062617926974,0.0,25.739999999999995,3.69,0.0,70.57,1295.75,18,0,0,1.8052959501557635,1.4379266750948168,0.304655274012964,0.779384173932237,0.9432646262752448,0.5145979536079713,0.1622943993337497,0.4854020463920287,0.1221238938053097,0.2414664981036662,0.0994170310222777,0.0,0,0.0511598007178443,0.0258745379546793,1.9772256728778468,0.2118712165854181,0.411721840516344,2.0,73.0,25.0,나노씨엠에스
0.602509249,0.099865444,0.03282921,0.125282872,417010,0.0720140515222482,-0.0604746094813041,-0.043956043956044,18.49,0.1543052003410059,3.791,0.0713009582588923,-0.0166188717151097,0.0295179304752688,18.1,23.1,15.4,4.4,39.0,1723.21,7,0,0,1.486079957778071,0.1382519608211055,0.091371313772663,0.3083024854574299,1.5622140315200814,0.3902874575262283,0.5414972038637519,0.6097125424737717,0.0923931399407062,0.1412917026306901,0.239260294865277,0.0,0,0.0933802921699446,0.0610630223963888,1.5292445166531274,0.6609042883008011,1.6933782409761058,0.0,75.0,25.0,나노팀
0.158394296,0.064318986,0.035783334,0.035325161,405920,-0.0490390987408879,0.0948138154405964,-0.1351351351351352,14.6,0.0268035357855715,3.436,-0.0138785255931951,0.0270928280163109,0.0244313195284517,1.3,0.19,0.0,0.0,98.51,178.47,33,0,0,1.9793910384257407,0.3436852615666001,0.3029729685263487,0.5201244813278009,1.4676627014737529,0.4052417696319573,0.524034752953595,0.5947582303680427,0.1115787312666803,0.0834624213807133,0.1815598229872924,0.0,0,0.0735756239614353,0.0983613300208946,0.7480137158150038,0.8815419292213027,2.1753481385246234,3.0,72.0,25.0,나라셀라
0.1118418839999999,0.028334555,0.039693413,0.018424657,137080,0.2323059360730595,-0.0620471591661395,-0.0582524271844661,21.44,0.0990836197021765,2.303,0.0010849607744949,-0.0600815605386694,-0.0825257574211976,2.6,0.0,0.0,0.0,97.4,102.0,27,1,0,0.617400061725387,-0.2254704880056669,-0.1857131593471576,0.9185217235617092,1.1206902317493228,0.4715445872427659,0.0871651673745109,0.5284554127572341,0.1813987326019949,0.1408209369555645,0.2459786643480587,0.0,0,0.1159899077505322,0.1494125995426949,0.7763060686015831,0.8236694788299298,1.7467478179446878,3.23,71.77,25.0,나래나노텍
0.058412944,0.059118085,0.044009465,0.083910178,190510,-0.0778894472361809,0.0404344711456277,0.1808510638297873,18.37,0.1545319465081722,1.787,0.0070428658377532,-0.0177054695146242,-0.0130759559204199,0.0,0.0,0.0,0.0,100.0,108.34,12,1,0,0.9536855972499536,-0.0381562881562881,-0.0370567599765032,0.8638516296906581,10.0,0.0737841265309931,0.0982142857142857,0.9262158734690068,0.0583649889205444,0.0437864604531271,0.5763392857142857,0.0,0,0.042524690781925,0.0566831180381327,0.7502179176755448,0.9711835654641976,10.0,10.0,0.0,90.0,나무가
0.4383118489999999,0.164434555,0.080896063,0.056698563,111710,-0.1096446700507614,-0.001958698967277,0.0499999999999998,18.79,-0.0232929164007658,1.889,-0.0083391853932583,0.0413739960285703,0.064886076719496,1.22,7.339999999999999,1.46,0.0,89.98,822.09,29,0,0,3.894251864853006,1.0435057744027845,0.0493671928209503,0.1691656769596199,0.1121367749024047,0.8991699785197327,0.0291329210331366,0.1008300214802673,0.2755893054896377,0.422876127195064,0.0222492279775926,0.0,0,0.0200058378426925,0.0130378486801236,1.534443168771527,0.047308979051126,0.0526140553858447,0.0,0.0,0.0,남화산업
0.069592191,0.010554051,0.016881143,0.018288603,212560,0.0402498265093684,0.0301438598239849,-0.0982142857142858,16.85,0.1183431952662721,1.752,0.0376957791345899,-0.0388647955437645,-0.0208739985433358,0.0,0.0,0.0,0.0,100.0,113.08,6,0,0,1.0749706526222278,0.039962118009166,0.0226492859196779,0.553722637995854,1.200683428957138,0.4544042940669031,0.0301214984812689,0.5455957059330969,0.1005733033434239,0.0851668329640966,0.1062267971650354,0.0,0,0.048269912776766,0.0570018211444455,0.8468135194215571,0.5667689063548356,1.2472789402632467,12.1,0.0,87.9,네오오토
0.064525499,0.022353792,0.029264005,0.02880703,311390,0.1039999999999998,-0.0265010641557609,-0.1111111111111111,16.68,-0.2361977916466635,1.13,0.0269857433808553,-0.0565000240119099,-0.066486822363336,0.0,0.0,0.0,0.0,100.0,96.6,13,0,0,2.329796640141468,2.239205955334988,0.2658261407488143,0.7325920328187412,0.3752633284718846,0.7271334727663711,0.1146491654513044,0.2728665272336289,0.0689826302729528,0.0642679900744416,0.0104926268027872,0.0,0,0.0076295401655521,0.0081892361622529,0.9316546762589928,0.1187144666686305,0.1632636525684654,2.8,0.0,97.2,네오크레마
0.125856374,0.093732721,0.048416547,0.043744794,290660,-0.1478770131771595,-0.0110239551092008,-0.12,18.49,-0.0285805017465862,1.92,-0.0093810275293703,0.0343550000246342,0.0801640279340805,0.0,0.0,1.3,0.2,98.5,338.01,9,0,0,9.587712206952304,5.243336623889437,0.7027652818205875,0.3977491961414791,0.2590371480926203,0.794257740142895,0.4107946026986507,0.205742259857105,1.1786771964461995,3.086377097729516,0.5208229218723971,0.0,0,0.4136676369409897,0.1579783011378671,2.6185092127303182,0.13403016671077,0.1687489588539063,0.0,0.0,100.0,네오펙트
0.199775191,0.034492869,0.0264795769999999,0.037462955,330860,-0.0757439134355274,0.0353961701995593,-0.0574712643678161,22.71,0.159033078880407,0.96,-0.023726142531956,0.078281554097888,0.0275025768507852,3.72,2.07,4.52,0.06,89.63,707.7,2,1,0,0.7136839571548923,-0.1316218982544468,-0.0300598923454044,0.1321447883202391,3.866084604033448,0.2055040307295746,0.0965937038858829,0.7944959692704253,0.205316882901325,0.0245649948822927,0.0272995573044761,0.0,0,0.0056101690632028,0.046890399535013,0.1196443007275667,0.228380632281216,1.1113194786030496,2.99,77.01,20.0,네패스아크
0.085333434,0.035792695,0.022059873,0.018204807,396270,0.3579545454545452,-0.1045847668972367,-0.3307086614173229,26.7,0.0258415504930296,3.439,0.0440083979328165,-0.1227345721495756,-0.1634984402001928,8.08,9.09,4.83,0.0,78.0,1623.41,4,0,0,6.977953646127756,7.526690391459074,0.7506122014408915,0.7066107449570601,0.2160984031074665,0.8223018774177521,0.3173500215796288,0.1776981225822479,-3.494306049822064,-3.488256227758007,-0.4230470435908502,1.0,0,-0.3478723781807857,-0.3484757071370266,0.9982686627966189,0.0997267274727614,0.1212775140267587,0.0,75.0,25.0,넥스트칩
0.066421631,0.033027216,0.01651687,0.028125469,348210,-0.1663442940038685,0.040753340738316,-0.2826086956521738,26.36,0.1495601173020526,0.907,-0.0253738867417241,0.0011408343189807,-0.0104906244310941,31.795,9.415,0.032,0.0,58.758,30.25,11,0,0,1.5056778476589798,0.4221541602858601,0.2504976200778883,0.820292347377472,1.5245794188332968,0.3961055819991346,0.1531570897968101,0.6038944180008654,0.1844235397068475,0.1535039743309268,0.2299541184181778,0.0,0,0.0910861099091302,0.1094331458243184,0.8323448003163305,0.5933794893985288,1.498033646493336,9.1,70.9,20.0,넥스틴
0.044378339,0.023265275,0.019212314,0.035755909,251270,-0.0033852403520648,0.0535404018539236,-0.3149606299212598,10.4,0.0645017793594304,1.71,-8.813678829533433e-05,0.0764301651885321,0.0454787620477552,4.15,10.04,14.74,4.14,66.93,240.74,6,0,0,1.7127873740587043,0.2001619983800162,0.1533884875106134,0.6509794951998863,0.4938115959504073,0.6694284625389926,0.0051718848494376,0.3305715374610073,0.1964433688996443,0.1394966050339496,0.1596873821883246,0.0,0,0.1068992787452067,0.1505388209594047,0.7101110402215375,0.7663217231644479,1.1447402762917502,0.0,0.0,100.0,넷마블게임즈
0.337547663,0.056104884,0.029664575,0.020351364,104620,-0.2310030395136777,0.0592303967024046,-0.097560975609756,17.66,0.0292442081276109,1.827,-0.0010732492621409,0.0862487562189056,0.0621778687422502,1.1,9.9,3.1,4.5,81.4,978.43,18,1,0,0.9000566723339001,-0.0686292464060067,-0.0596516012216838,0.9909975387766564,1.5143078693281304,0.3977237681188256,0.0500275151333233,0.6022762318811743,0.0575382290998992,0.0491942129841589,0.1075091300215118,0.0,0,0.0427589362993324,0.0500114408508013,0.8549830913069425,0.8691863067938757,2.1854019710840964,7.6,72.4,20.0,노랑풍선
