stock_code,회사명,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,업력,우리사주조합,기관투자자,일반투자자,경기국면
95570,AJ네트웍스,-0.7141802511548104,0.45354515107485066,-0.4125065861706099,-0.019463359459485578,0.4489460258779896,-1.0745749334809283,0.26637110661472707,1.3224770522026907,-0.9579767803330675,-0.06003218205215447,1.2092124129055661,-1.5968962950491834,-2.417757799600971,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.28295456360510873,0.35791855115632865,1.9379474003058503,-1.1921622319392002,0.8746430665011644,1
211270,AP위성통신,-0.914332154196579,-0.7069563218976447,-1.0891368477019663,-0.8993482547680579,-0.9033904940852623,0.6583938469624647,0.8337992028901565,-0.17437416879536005,-0.23222970057502576,-0.3445592285724255,0.9251043243116679,0.34712582175915185,-0.3346829420104042,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.08203349691600739,-1.491149589342834,0.4969978338590595,-1.1921622319392002,1.1646260441832654,1
241520,DSC인베스트먼트,1.272089877132994,0.1428431733173128,-0.7472221900268704,0.1338842556810229,-1.0554075585755003,0.20889141785901888,-0.7196474180496418,-1.2225957172802184,0.9359497196168401,-0.08211929600733034,-0.1621197045572758,0.8088419178901752,0.3834686168801623,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-2.039821429803326,-1.491149589342834,-0.9439517325877315,-1.1921622319392002,1.4546090218653664,0
245620,EDGC,0.6693534485194941,0.09126063685387521,-0.7114722300081925,0.04659893988460093,0.8896139758637122,0.1393802661637649,-0.10189433796563872,-0.3409781559463435,0.10965251590225523,0.5373965846737055,1.1566286832383692,-0.9274877041291719,-0.5439526167013294,2.8056079141943084,1.0021022343194297,1.1118795455362496,1.6343953356124858,-2.8753664258228415,0.5565973968315477,-1.2174599735142877,-0.0793819927196569,0.8780907553462102,-0.8652547995914417,1
900290,GRT,-0.0678038426246778,0.7552001274030848,1.2841046696155975,-0.6357646427213639,-0.09876565637313396,-0.21651627405010904,-0.5087090585860714,-0.8251009702063733,0.9382064387265769,-0.5451126740373851,1.1747014038862311,-0.01960339347509656,-0.8525516651464204,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.494061424934072,-1.8148556987944267,-0.9439517325877315,-1.1921622319392002,1.4546090218653664,1
195940,HK이노엔,-0.7146962905604972,-0.8514064057539397,-0.38859598419567154,-0.3291075283998699,0.03788578493324108,-0.09102517648158523,-1.5333462297526856,-0.198623829677104,-0.6143896640035825,-0.48257129386235886,-0.2679337418328097,0.13233743475768028,0.4375559003012115,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,1.1325345907846223,-0.7712592210722651,1.9379474003058503,0.346539312664821,-0.7202633107503912,1
403870,HPSP,0.33355098899573354,-0.8376237983217046,-0.3880776425435387,0.4211488908456819,-0.5531033579172198,0.04579587581937358,-1.0416166353113325,0.8901656628776224,-0.9665851891162817,1.6890202536311367,0.6973107971430734,-1.0733372635050786,-0.6009376123109692,2.6142803632941174,1.7860456987787605,0.7770451048864799,0.35465853821141785,-3.8080131496350584,0.9979591852844598,-1.2174599735142877,0.8140067384773534,0.5647551680813913,-0.7202633107503912,0
234080,JW생명과학,0.14062744162206472,-0.005273057054792728,-0.06683007667843426,-0.9435262469324577,0.06290714196599208,-0.3050168474284086,1.0717822777514636,-0.44468968571002054,0.9140767581410073,-0.512073621951552,1.287124149891754,-0.43736113346269995,-1.1396787136367177,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.20127074583659046,0.9701718368445539,1.243409709278497,-1.1921622319392002,1.0144148617439368,1
309960,LB인베스트먼트,0.4245890932705347,-0.2667805799248148,-0.7188405739920164,-0.707808615428064,-0.5403626395854938,0.3681830988090648,1.44882091390998,0.1927797712740735,-1.1604923637249926,1.7304274588752275,-0.6694172236657522,0.17104740844225208,0.8938728039300539,-0.6230230775747375,0.7946517024801207,-0.870856684504176,-0.6829940150672741,0.4039142111161188,0.902312379201135,1.2438614526730996,-0.9439517325877315,0.9060671470662832,-0.7202633107503912,0
373220,LG에너지솔루션,0.41899138350106435,-0.4572548435571371,-1.0350121048215155,-0.4995699998167988,2.020316014974731,-3.095942850254666,0.17014706570664187,1.5731208031931558,2.032658710085396,0.6236446298543515,0.3533981629387099,-1.9686774045230027,-2.291760098449508,2.7309719981585574,0.7199949361557233,0.9284197440193832,-0.44023719495706176,-1.7308821947218012,1.1817308962872672,-2.7218103024365274,1.822671434990107,0.346539312664821,-0.697064672535823,1
79550,LIG넥스원,-1.0402555358904957,-0.010722591199704557,-0.7101901904833472,0.1411758250112007,-0.902854687875858,-0.6886697168555495,-0.35671621698995726,0.45962210936242487,-0.5751016024784995,-0.24795107329014746,0.49713729776194765,0.6949761314074122,0.2090818769181136,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.5880580167824428,0.13569538256983557,1.5589776643303446,-1.1921622319392002,0.9509085896315568,1
419530,SAMG엔터,-0.206497503793439,-0.4833044687620812,1.1684383033627588,3.063961767042843,-0.5737257437970185,1.0655563326631263,-0.5842561302700365,0.627704139110648,-1.5717405393552386,2.0745973105516207,-3.5188195689889943,0.1559251689270269,0.49663015051625437,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.28341188202281287,0.6548453074295189,-1.2070654640921068,0.9701718368445539,-0.5246354087517153,0.8246558471608706,-1.437971180513591,0
255220,SG,-0.8747214918447166,-0.17622116431714543,-0.40298083381321276,-0.8290377787976744,-0.28018536354039997,1.1479569921687451,1.4455213212000022,-1.3792487766070587,0.641824776205444,0.629822421130941,-0.2724130782419636,0.8011374267854162,2.0500476110929187,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-1.7936465953561884,-0.5841949857007324,0.20592602143680777,0.8226974997404652,-1.3155983639317446,1
302440,SK바이오사이언스,2.2238324766911926,-0.4590741752044404,-1.1485859349858336,-0.04971905126491324,-0.31683705685960833,-0.7303009020203352,-0.4995152570495583,0.548222589207693,2.2728458559252265,-1.0109446495517362,1.2835412855958428,-0.6191875573147921,-0.535640261630048,2.462483636304588,1.556389729458822,1.8893620638256063,1.1256954965498798,-4.509419147586179,0.891086523053858,-2.2110399576134023,1.8759865689486384,0.346539312664821,-0.7077940427100609,1
361610,SK아이이테크놀로지,0.01428242916859819,-0.8458264305815507,-1.0193617029885846,-0.9415987487605822,0.06919284467932102,-1.0941654956634201,-2.2273724065984264,0.5835012668617132,-0.2829480775743002,-1.0202802065318926,0.0942897987255573,0.7552172596849943,-0.0751398404496266,2.2658082682706477,1.249205516871425,1.8001732317615762,-0.3336622318560268,-2.1750292884706264,1.1364004026250625,-2.7218103024365274,0.9581016951220325,0.39689681776095254,-0.5752718219093407,1
289080,SV인베스트먼트,-0.8622447528722389,-0.7381022627532619,0.22433146382815972,0.6619882452602365,1.6047635679539116,-0.3616021511468478,-0.6056724746642451,-0.844339886902596,-0.5498612010388532,0.47755858222930847,1.872075336345685,-1.8843173300474425,-1.6351679042798741,-0.16678060022756622,0.5523004904741073,-0.7018121202381632,-0.44023719495706176,0.452794404658498,0.5868677455918221,-0.11837560151304613,-0.9439517325877315,1.0459491056666488,-0.8652547995914417,1
399720,가온칩스,0.9771385196337801,-1.0863063323334186,1.6698380402466009,3.4310485338742134,0.8000330772892138,-2.526097096104631,0.13049221515764498,1.4676095737848807,-0.4069211306314873,1.501130283743858,1.1102787023241771,-1.099405919942873,-1.079698581783982,1.4845752365518086,1.4348521775216145,0.907747198377703,-0.6829940150672741,-0.7112536418501749,1.1243220036425547,-0.41497480110974205,-0.9439517325877315,0.9060671470662832,-0.7202633107503912,1
217730,강스템바이오텍,0.2500774016086111,0.414189352410114,0.03612409936880012,0.44903950934865555,0.21327823756818007,-0.9553750378692155,-1.0863732474880496,0.12777496374303515,-0.35176202441594456,-0.13563417042588452,0.7903573843337178,-0.3314478875575195,-0.4327397666475857,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-2.0321197515524894,-1.2174599735142877,-0.5116668626536942,-1.1921622319392002,1.3676141285607362,1
214390,경보제약,1.5946284966310642,-0.4915108650333894,0.36302855392288913,-0.8243795906913085,-0.34737140911405034,-0.24194660451347869,1.1395390905613807,0.15114870272536293,1.0288462294985332,0.06143921062556943,0.005156450109390207,-0.15035972087459612,0.824313100481615,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,0.33181277721632146,1.3663560956635294,1.5777100086941527,-1.1921622319392002,0.9471388109216896,0
348150,고바이오랩,1.1695468485607237,1.815258820325409,-0.49929305729825235,-0.32969294994699266,-0.5658252154022003,0.5006405932303213,-0.09766489061466009,0.842161695154027,0.26507665722937007,-1.36980112352727,-1.346199343105161,1.5033565609819344,0.21878824236112665,-0.6407097387664451,-0.9312396855232421,-0.310611093714254,-0.6829940150672741,0.6357053866444353,-0.9822586683462359,-0.9803792445197087,-0.9439517325877315,1.0459491056666488,-0.8652547995914417,0
307870,골든브릿지이안5호,-1.2373968897960719,-1.5274560647334487,-1.2946851645648552,-1.2714581916789505,-0.2125653504619115,-0.7088205915122505,-1.1322076628874924,0.531802888823213,-0.9190832956907614,0.07565609138936753,-0.519114198407374,-0.1833666090138001,-0.20051067963978983,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-3.2893740379291625,-3.4417006707070956,-0.9439517325877315,-0.12849981874202035,0.3520937407180183,0
900280,골든센츄리,-0.7003661298578283,0.6502311708274806,3.8768398613283384,1.0319149369664595,-0.1519934974152505,-0.42910186218445406,0.5195003318291309,-0.6290286822938408,0.4861988100173135,-0.622160318143596,0.7496919102323069,0.13035119635478232,-0.2861489758351867,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.3333243117346509,-0.26048887624913997,-0.9439517325877315,-1.1921622319392002,1.4546090218653664,1
366030,공구우먼,-0.39020085202843474,0.5742706952763285,2.353446060797091,0.6700193989523174,-0.6404917020024297,1.4358292577132532,1.5938439766328658,0.8084846042339102,1.5637992785230546,0.8740288490742673,0.5824856807834831,-0.29168787621385045,0.7785835295464535,-0.6407097387664451,-0.9312396855232421,-0.6010375765112423,0.8657136466172373,0.5902438749595609,-1.058350785783662,0.35791855115632865,-0.8157072211739672,0.8811681584354182,-0.7202633107503912,1
339770,교촌에프앤비,2.0962969785906984,-1.0171071847125788,-0.8406151433065138,-0.5633924070535403,-0.298479314738459,-0.10653543861753427,-1.353400248671376,1.0240057745914597,2.7581912480118116,-1.329189448641373,-1.2638936955118067,1.1114331010393816,-0.03578913604587641,-0.6056798684939759,0.34165096736148987,0.2890528092470335,0.07725168222988968,0.42531122101864477,0.7375216558862968,0.8946085987638378,1.6598441339816197,0.5404157072849277,-0.8652547995914417,0
282720,금양그린파워,0.2051982929259065,-0.8308211266495075,0.20889293652980606,1.3925155539413872,-0.13223472957654692,-1.2357137499206767,-0.3907655920375095,1.1578773961476074,-0.1924602084458752,1.9008555264189453,1.9671598370123244,-0.6818439069485829,0.38340639422781997,0.20233717521780303,1.3528003032852765,0.6099529944338995,2.155442726014984,-0.4683294934221906,1.0390155333187197,1.4245733803460687,-0.9439517325877315,0.9060671470662832,-0.7202633107503912,0
214330,금호에이치티,-0.9199430494486603,-1.1783014586320983,-0.6487728283625217,-0.5760730518932963,-0.43546995313796333,1.0426727282060049,-1.103822219096906,-0.31558665025517063,1.4821953492656965,0.06855400236930345,0.1851815965297444,-0.16520768757526297,-0.24129614464876,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-1.189130972397569,1.3061649718585202,1.9091284089769147,-1.1921622319392002,0.8804427260548064,1
420770,기가비스,0.7712935846546319,-0.7834702040073802,1.6348288028263411,-0.3680645582910707,-0.226781972292891,0.9765378737102349,-0.4853459864462268,0.32908851013512674,0.48038736123802284,1.8493992085067512,-0.37956928823829095,0.3499189548019573,0.1231658705770273,1.3987046163644554,1.780975451085138,1.4808292431848964,2.8232178465336437,-2.877333446753687,1.060675925265778,0.6464657273929606,-0.08514579098544407,0.7393278524146477,-0.7202633107503912,0
308100,까스텔바쟉,0.37493302804785533,-0.7694940346973311,-0.6127655553752296,-0.46448272094905735,-0.7780105076211846,-0.6805899284979255,-1.832616479843913,-0.33733796279099765,-1.408708674118671,-0.3272469681947309,0.0779814221117577,-0.3912697118902874,-0.08442956833813625,-0.5475008829214748,-0.9312396855232421,-0.9295983221899365,0.2857196657721481,0.6318058050799646,-1.402639656797523,-1.8148556987944267,-0.7868882298450313,-1.1921622319392002,1.4230008772980174,0
407400,꿈비,2.081823833134462,1.5828601031860625,3.1105027323394117,2.0924476338990545,-0.3102287019030969,1.5854302429623455,1.1348144563621652,0.42714862101511625,0.2624423304978741,1.8702424540715978,0.25942192675994763,1.1865155921448927,1.9720591172545878,-0.6407097387664451,1.6650280326829194,1.3313574936709234,-0.6829940150672741,-0.8869707882561897,1.0126920756126987,-0.5841949857007324,-0.223476949364336,0.7661851884659177,-0.7202633107503912,0
286750,나노브릭,-0.9841921495883166,0.8459622719517306,0.2089296696012333,-0.6397536325080646,1.1611560734894482,-0.99475141215117,2.028995225176523,-0.17092545758182753,-2.3734385565607505,-1.086249861155718,1.1682695723066872,-1.7464473900714603,-1.900883354338707,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-1.2867305128391586,0.013200739579405768,-0.223476949364336,0.9060671470662832,-0.8652547995914417,0
247660,나노씨엠에스,-0.6172599544801363,-0.544351184341919,-0.7372901347498626,-0.512737113702782,-0.487051530808561,-2.2328378126371025,0.014966275934319337,0.8656416723287766,3.3064365673464597,-0.877083128485407,0.5534699262388346,-0.6644181755813378,-0.9385138441323801,-0.6407097387664451,1.5383404221790549,0.4121553615488426,-0.6829940150672741,-0.29386170306495174,0.9010208907151915,0.5553961190640142,-0.6557618192983733,0.850114363626137,-0.7202633107503912,1
417010,나노팀,1.7078932436362608,1.49002291469941,-0.3102036049313751,2.4670879023304657,0.17128097819289473,-1.4599123287125946,-0.2564085986066273,0.09475097524441996,1.22126810495123,2.207993698720829,3.1757396684937937,-0.38435180255237383,0.5204526014115283,1.9937961489079432,1.460221987873417,1.4990178323187846,1.562406115365752,-1.912623876000975,1.0805829632006643,-0.9803792445197087,-0.9439517325877315,0.9060671470662832,-0.7202633107503912,0
405920,나라셀라,-0.3287074319276783,0.4333943348276739,-0.20640932919294777,-0.2344967092974807,-0.3513381077429699,1.6924367118705972,-0.672549664061793,-0.5912681067013164,0.05311101893644061,1.9017523540641528,-0.7104055485445849,0.5575828805966125,0.43936808693458457,0.10320071515990986,-0.8005121639760343,-0.9295983221899365,-0.6829940150672741,0.6231515181934808,-0.34535917916117553,1.5885792642500225,-0.5116668626536942,0.822137971906064,-0.7202633107503912,1
137080,나래나노텍,-0.586105458132693,-0.672825264105126,-0.06948150275078324,-0.7681595292151161,0.8633042589153364,-1.4918350267034681,-0.3216572435744245,0.5290577455257175,0.715333684807723,0.7285886285838856,-0.027726124482866373,-1.3209205994046074,-1.265610482295718,0.5033527431876165,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.5919409478946358,-0.6953216841222297,1.2438614526730996,-0.478525022625418,0.815703401810447,-0.7202633107503912,1
190510,나무가,-0.8951540529223884,0.27584328875874276,0.08106651392768202,1.2524804611792315,-0.47589284032751084,0.5885381186431782,0.7696102851760503,0.07571999464345876,1.2233455299230966,0.05288462882654192,0.24409149189709706,-0.4077666814128352,-0.15852690659303761,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.6576749978365736,-0.11837560151304613,0.4969978338590595,-1.1921622319392002,1.1646260441832654,1
111710,남화산업,1.0295160754667663,3.3248275610919786,1.3428828512032167,0.4280662992388563,-0.6129886985102256,-0.27204160067528366,0.1724064699821071,0.1418204721475179,-0.4058675034986749,0.1958681887772669,-0.45768412491030347,0.8653249164652282,1.0842482201736052,0.07158158301556602,0.6627589679448666,-0.14807292861640256,-0.6829940150672741,0.37380156429801675,0.6145419548156689,1.3663560956635294,-0.9439517325877315,-1.1921622319392002,-1.4452207549556437,0
212560,네오오토,-0.8292188937152614,-1.2337993617716707,-0.8757234652386637,-0.7724915092802281,0.03414625509310532,0.37963910544815016,-0.504043031490473,-0.1760999728996391,0.8917879275604043,0.0026128764705280975,1.6425699401070752,-0.8637247700107464,-0.2828337400742387,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.6309288235405183,-1.2174599735142877,0.7995972428128856,-1.1921622319392002,1.1037296188700243,1
311390,네오크레마,-0.8590164149968402,-0.8604280966517335,-0.4358645110164623,-0.43927883475899593,0.30937294126776904,-0.7702506680572823,-0.5629040992223571,-0.20558750077104623,-2.356479987914195,-1.0165433542106115,1.1539457745631818,-1.2437427844432103,-1.0099374466554123,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-0.729261381969131,0.013200739579405768,-0.54048585398263,-1.1921622319392002,1.3734137881143782,0
290660,네오펙트,-0.5074996501233446,1.3101860853264775,0.23414889321171556,0.028125504817916935,-0.7780480313278472,-0.45606595095127234,-0.6034729582129482,0.09475097524441996,-0.45431181448994495,0.23832486625656718,-0.5052161085648567,0.7140739740947774,1.327790584507993,-0.6407097387664451,-0.9312396855232421,-0.20646170878930173,-0.44023719495706176,0.6228718989790537,0.055490956013249326,-0.5841949857007324,-0.9439517325877315,-1.1921622319392002,1.4546090218653664,0
330860,네패스아크,-0.1084438838301635,-0.48078979382095804,-0.5343088745179719,-0.16761365109403376,-0.46662999246849485,0.4862608036308332,-0.3180920191067207,0.6986956962150722,1.2645844399722324,-1.3474134107938958,-1.159683564037678,1.6606385105242656,0.4883263051704414,0.7452839509741906,-0.08828860843383494,0.5536254128852625,-0.605410348625372,0.36307722034762335,0.5202361767216456,-2.7218103024365274,-0.513107812220141,0.9622996944236304,-0.8652547995914417,0
396270,넥스트칩,-0.7375361405845379,-0.440403290479831,-0.6911186261362936,-0.7751598747028542,1.4057631808130648,-2.3553468241041324,-1.5651465801907025,1.177966426611237,0.04429740901187172,1.9044416244787845,1.9305706679855605,-2.6710178274386807,-2.5563777018997227,1.329639257098704,0.8059076682055658,0.6010634365829306,-0.6829940150672741,-0.019043718537382542,1.043004976015009,-1.8148556987944267,-0.9439517325877315,0.9060671470662832,-0.7202633107503912,0
348210,넥스틴,-0.8478485747922084,-0.5263895717270153,-0.888743979355379,-0.46076652488567676,-0.8577762614845691,0.5950111590844581,-1.3456184982256103,1.139909863329865,1.177794144081708,-1.456459591169071,-1.2348586295594688,-0.00165144592415957,-0.1173147221414018,2.476620567934454,0.8297321954689132,-0.9022509936558459,-0.6829940150672741,-0.7957224720900061,-1.447022337824753,-0.26048887624913997,0.36731237287884827,0.7913639410139837,-0.8652547995914417,0
251270,넷마블게임즈,-0.9789231160941497,-0.8317661905177173,-0.7925087457076985,-0.2210092172443494,-0.15423809267729,0.8545880068755094,-1.4932726174120954,-1.5577797689905524,0.3984984341883288,-0.05856405913330511,-0.08124637697316049,1.620743300856494,0.7748806070590117,0.82315559350602,0.8735286268202702,1.463355327097464,1.496703256672095,-0.4390954959814258,-0.15763739467264323,-1.2174599735142877,-0.9439517325877315,-1.1921622319392002,1.4546090218653664,1
104620,노랑풍선,0.5737177049978517,0.18420995788100783,-0.421724143918226,-0.7068749353206554,-1.136925498019446,0.9700946829883839,-0.5010613263708458,-0.03935045891941101,0.07547220693296328,0.10957071816792106,-0.1261901821637102,1.8323221570435118,1.0410772894235405,0.021949525857253262,0.8639376765220002,0.29542889101390873,1.5868375574463325,0.09819783130247536,0.7241450514521215,0.5553961190640142,0.15116993791182962,0.8333285285940933,-0.8652547995914417,0
194700,노바렉스,-1.0031146937942188,0.36397552581903486,-1.244127932307862,-1.0601560553711307,0.5423336681848069,-1.405835679677469,0.61679561616194,0.5028561825086599,-0.38101187213489907,0.24104850826880564,0.08049986838627404,-0.9834248650886644,-1.423068328173315,-0.6407097387664451,-0.9312396855232421,-0.9295983221899365,-0.6829940150672741,0.6645038625962917,-1.1553585422003247,-0.26048887624913997,1.9379474003058503,-1.1921622319392002,0.8746430665011644,0
285490,노바텍,0.6320084890627956,0.07506043380188208,0.24736405770035047,0.36063022538691303,2.120849849996016,-1.1559691312458322,-1.2074560644934318,0.25193763189184776,-0.4730131865393039,0.3219024910948807,0.8545239146177209,-2.3950502678627217,-2.6076898340898778,-0.6407097387664451,-0.9312396855232421,-0.6499635284196131,-0.6829940150672741,0.6540158690597458,-0.9633474891501915,-0.11837560151304613,-0.7998567759430524,1.0179727139465757,-0.8652547995914417,0
