,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,업력,우리사주조합,기관투자자,일반투자자,경기국면
0,-0.7141802511548104,0.4535451510748504,-0.41250658617060987,-0.01946335945948551,0.4489460258779896,-1.0745749334809287,0.266371106614727,1.3224770522026912,-0.9579767803330677,-0.060032182052154485,1.2092124129055661,-1.5968962950491834,-2.417757799600971,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-0.28295456360510823,0.3579185511563282,1.9379474003058503,-1.1921622319392005,0.8746430665011643,0.9363549345094955
1,-0.914332154196579,-0.7069563218976449,-1.0891368477019667,-0.899348254768058,-0.9033904940852624,0.6583938469624648,0.8337992028901567,-0.1743741687953596,-0.2322297005750257,-0.3445592285724256,0.9251043243116681,0.3471258217591518,-0.3346829420104042,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-0.08203349691600684,-1.4911495893428344,0.49699783385905955,-1.1921622319392005,1.1646260441832654,0.9363549345094955
2,1.272089877132994,0.14284317331731258,-0.7472221900268704,0.13388425568102294,-1.0554075585755005,0.20889141785901885,-0.7196474180496419,-1.222595717280218,0.9359497196168401,-0.08211929600733038,-0.1621197045572758,0.8088419178901752,0.3834686168801623,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-2.0398214298033257,-1.4911495893428344,-0.9439517325877315,-1.1921622319392005,1.4546090218653664,-1.0679710899626376
3,0.6693534485194941,0.09126063685387499,-0.7114722300081925,0.0465989398846009,0.8896139758637122,0.13938026616376495,-0.10189433796563876,-0.3409781559463431,0.10965251590225522,0.5373965846737054,1.1566286832383694,-0.927487704129172,-0.5439526167013294,2.8056079141943084,1.0021022343194297,1.1118795455362498,1.6343953356124858,-2.875366425822842,0.5565973968315482,-1.2174599735142881,-0.07938199271965683,0.8780907553462101,-0.8652547995914414,0.9363549345094955
4,-0.06780384262467783,0.7552001274030846,1.2841046696155978,-0.635764642721364,-0.09876565637313392,-0.216516274050109,-0.5087090585860715,-0.8251009702063729,0.9382064387265769,-0.5451126740373852,1.1747014038862313,-0.019603393475096483,-0.8525516651464204,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-0.49406142493407157,-1.8148556987944273,-0.9439517325877315,-1.1921622319392005,1.4546090218653664,0.9363549345094955
5,-0.7146962905604972,-0.8514064057539399,-0.38859598419567143,-0.32910752839986995,0.03788578493324098,-0.09102517648158519,-1.533346229752686,-0.19862382967710362,-0.6143896640035826,-0.4825712938623589,-0.26793374183280977,0.13233743475768023,0.4375559003012115,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,1.132534590784623,-0.7712592210722655,1.9379474003058503,0.34653931266482085,-0.720263310750391,0.9363549345094955
6,0.33355098899573343,-0.8376237983217049,-0.38807764254353866,0.42114889084568197,-0.5531033579172198,0.045795875819373534,-1.0416166353113325,0.8901656628776229,-0.9665851891162817,1.6890202536311367,0.6973107971430735,-1.0733372635050786,-0.6009376123109692,2.6142803632941174,1.7860456987787603,0.77704510488648,0.35465853821141774,-3.808013149635059,0.9979591852844603,-1.2174599735142881,0.8140067384773535,0.5647551680813911,-0.720263310750391,-1.0679710899626376
7,0.14062744162206467,-0.00527305705479291,-0.0668300766784341,-0.9435262469324577,0.06290714196599198,-0.3050168474284086,1.0717822777514638,-0.4446896857100201,0.9140767581410073,-0.5120736219515521,1.2871241498917543,-0.4373611334626999,-1.1396787136367177,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-0.20127074583658996,0.9701718368445535,1.243409709278497,-1.1921622319392005,1.0144148617439368,0.9363549345094955
8,0.4245890932705346,-0.266780579924815,-0.7188405739920164,-0.7078086154280641,-0.5403626395854938,0.3681830988090649,1.4488209139099801,0.1927797712740739,-1.1604923637249929,1.7304274588752275,-0.6694172236657523,0.17104740844225202,0.8938728039300539,-0.6230230775747375,0.7946517024801207,-0.8708566845041761,-0.6829940150672741,0.4039142111161185,0.9023123792011355,1.243861452673099,-0.9439517325877315,0.9060671470662831,-0.720263310750391,-1.0679710899626376
9,0.41899138350106424,-0.4572548435571373,-1.0350121048215157,-0.49956999981679884,2.020316014974731,-3.0959428502546666,0.1701470657066418,1.5731208031931563,2.0326587100853963,0.6236446298543514,0.35339816293870996,-1.9686774045230029,-2.291760098449508,2.7309719981585574,0.7199949361557233,0.9284197440193833,-0.44023719495706176,-1.7308821947218014,1.1817308962872677,-2.7218103024365274,1.822671434990107,0.34653931266482085,-0.6970646725358228,0.9363549345094955
10,-1.0402555358904957,-0.01072259119970471,-0.7101901904833472,0.14117582501120074,-0.902854687875858,-0.6886697168555496,-0.3567162169899573,0.4596221093624252,-0.5751016024784996,-0.24795107329014748,0.49713729776194765,0.6949761314074122,0.2090818769181136,-0.6407097387664451,-0.9312396855232422,-0.9295983221899365,-0.6829940150672741,0.6645038625962915,-0.5880580167824424,0.13569538256983507,1.5589776643303446,-1.1921622319392005,0.9509085896315567,0.9363549345094955
