,날짜,원자료(-1~-5),원자료(-6~-10),원자료(-11~-15),원자료(-16~-20)
278,2016-02-17,0.018924603127405983,0.009873897710450212,0.012198238510638724,0.011353055592372485
279,2016-02-18,0.01882803444274605,0.009830057194048605,0.009385272591893111,0.016094136804945702
280,2016-02-19,0.012852126268704196,0.015723378612868745,0.009309448408743926,0.016410678712661084
281,2016-02-22,0.0075620509017067265,0.016061313577368515,0.008626522226374892,0.017117140913543778
282,2016-02-23,0.007497949735659558,0.018818781622373774,0.007616670478475641,0.012992200199008331
283,2016-02-24,0.00629669505760244,0.018924603127405983,0.009873897710450212,0.012198238510638724
284,2016-02-25,0.006037434400289425,0.01882803444274605,0.009830057194048605,0.009385272591893111
285,2016-02-26,0.002336410296602515,0.012852126268704196,0.015723378612868745,0.009309448408743926
286,2016-02-29,0.0017212276704992398,0.0075620509017067265,0.016061313577368515,0.008626522226374892
287,2016-03-02,0.002000254223586397,0.007497949735659558,0.018818781622373774,0.007616670478475641
288,2016-03-03,0.007284559396177815,0.00629669505760244,0.018924603127405983,0.009873897710450212
289,2016-03-04,0.006880523195372515,0.006037434400289425,0.01882803444274605,0.009830057194048605
290,2016-03-07,0.007406076870924018,0.002336410296602515,0.012852126268704196,0.015723378612868745
291,2016-03-08,0.0073750107544163805,0.0017212276704992398,0.0075620509017067265,0.016061313577368515
292,2016-03-09,0.008359377301028212,0.002000254223586397,0.007497949735659558,0.018818781622373774
293,2016-03-10,0.0044761969069363975,0.007284559396177815,0.00629669505760244,0.018924603127405983
294,2016-03-11,0.0053637068176885724,0.006880523195372515,0.006037434400289425,0.01882803444274605
295,2016-03-14,0.005196057211032559,0.007406076870924018,0.002336410296602515,0.012852126268704196
296,2016-03-15,0.005221845482519687,0.0073750107544163805,0.0017212276704992398,0.0075620509017067265
297,2016-03-16,0.003723196688364583,0.008359377301028212,0.002000254223586397,0.007497949735659558
298,2016-03-17,0.0036781542330493063,0.0044761969069363975,0.007284559396177815,0.00629669505760244
299,2016-03-18,0.0029569600386706134,0.0053637068176885724,0.006880523195372515,0.006037434400289425
300,2016-03-21,0.0029198843565130927,0.005196057211032559,0.007406076870924018,0.002336410296602515
301,2016-03-22,0.0032242943189334577,0.005221845482519687,0.0073750107544163805,0.0017212276704992398
302,2016-03-23,0.0028132623098898668,0.003723196688364583,0.008359377301028212,0.002000254223586397
303,2016-03-24,0.003241978576100279,0.0036781542330493063,0.0044761969069363975,0.007284559396177815
304,2016-03-25,0.003155312927284206,0.0029569600386706134,0.0053637068176885724,0.006880523195372515
305,2016-03-28,0.002890749422793794,0.0029198843565130927,0.005196057211032559,0.007406076870924018
306,2016-03-29,0.002884407442766497,0.0032242943189334577,0.005221845482519687,0.0073750107544163805
307,2016-03-30,0.0039402921833189605,0.0028132623098898668,0.003723196688364583,0.008359377301028212
308,2016-03-31,0.004247700579998046,0.003241978576100279,0.0036781542330493063,0.0044761969069363975
309,2016-04-01,0.0038255770758524373,0.003155312927284206,0.0029569600386706134,0.0053637068176885724
310,2016-04-04,0.0067416250760369825,0.002890749422793794,0.0029198843565130927,0.005196057211032559
311,2016-04-05,0.006954446328508689,0.002884407442766497,0.0032242943189334577,0.005221845482519687
312,2016-04-06,0.00652363975366385,0.0039402921833189605,0.0028132623098898668,0.003723196688364583
313,2016-04-07,0.006725326104864617,0.004247700579998046,0.003241978576100279,0.0036781542330493063
314,2016-04-08,0.007003178833585923,0.0038255770758524373,0.003155312927284206,0.0029569600386706134
315,2016-04-11,0.004907152755017348,0.0067416250760369825,0.002890749422793794,0.0029198843565130927
316,2016-04-12,0.004635421741665206,0.006954446328508689,0.002884407442766497,0.0032242943189334577
317,2016-04-14,0.002976294081820758,0.00652363975366385,0.0039402921833189605,0.0028132623098898668
318,2016-04-15,0.007708084170497568,0.006725326104864617,0.004247700579998046,0.003241978576100279
319,2016-04-18,0.007950006600900738,0.007003178833585923,0.0038255770758524373,0.003155312927284206
320,2016-04-19,0.008280987284568766,0.004907152755017348,0.0067416250760369825,0.002890749422793794
321,2016-04-20,0.008049912851639252,0.004635421741665206,0.006954446328508689,0.002884407442766497
322,2016-04-21,0.008530246700751828,0.002976294081820758,0.00652363975366385,0.0039402921833189605
323,2016-04-22,0.004494993763963333,0.007708084170497568,0.006725326104864617,0.004247700579998046
324,2016-04-25,0.004822346380793775,0.007950006600900738,0.007003178833585923,0.0038255770758524373
325,2016-04-26,0.004582777424898961,0.008280987284568766,0.004907152755017348,0.0067416250760369825
326,2016-04-27,0.0046683307563417376,0.008049912851639252,0.004635421741665206,0.006954446328508689
327,2016-04-28,0.004550501874947366,0.008530246700751828,0.002976294081820758,0.00652363975366385
328,2016-04-29,0.003577645128235398,0.004494993763963333,0.007708084170497568,0.006725326104864617
329,2016-05-02,0.0035878149594598357,0.004822346380793775,0.007950006600900738,0.007003178833585923
330,2016-05-03,0.004247415772627849,0.004582777424898961,0.008280987284568766,0.004907152755017348
331,2016-05-04,0.004865937534556618,0.0046683307563417376,0.008049912851639252,0.004635421741665206
332,2016-05-09,0.004852716681594523,0.004550501874947366,0.008530246700751828,0.002976294081820758
333,2016-05-10,0.00453191957736693,0.003577645128235398,0.004494993763963333,0.007708084170497568
334,2016-05-11,0.006614434776731248,0.0035878149594598357,0.004822346380793775,0.007950006600900738
335,2016-05-12,0.005443549687269841,0.004247415772627849,0.004582777424898961,0.008280987284568766
336,2016-05-13,0.004977192312701748,0.004865937534556618,0.0046683307563417376,0.008049912851639252
337,2016-05-16,0.005065627190759928,0.004852716681594523,0.004550501874947366,0.008530246700751828
338,2016-05-17,0.004672846996743462,0.00453191957736693,0.003577645128235398,0.004494993763963333
339,2016-05-18,0.0022901460791635124,0.006614434776731248,0.0035878149594598357,0.004822346380793775
340,2016-05-19,0.002968865648676359,0.005443549687269841,0.004247415772627849,0.004582777424898961
341,2016-05-20,0.0031103593727737125,0.004977192312701748,0.004865937534556618,0.0046683307563417376
