날짜,코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20)
2017-09-15,0.00434301932035866,0.008311035633870381,0.00307953513539053,0.0028350112518288843
2017-09-18,0.0038102697792648864,0.008295599189380881,0.002844553901162793,0.0024564192493490493
2017-09-19,0.005858337068467627,0.006154856274937517,0.005432279165831108,0.0031656831682146023
2017-09-20,0.0064031373787772445,0.0057810165096899785,0.005504622868368463,0.002949033364689775
2017-09-21,0.006244665055316994,0.00560074149203701,0.0042582829522655585,0.003298810435594858
2017-09-22,0.006582344940424712,0.00434301932035866,0.008311035633870381,0.00307953513539053
2017-09-25,0.007821524052868734,0.0038102697792648864,0.008295599189380881,0.002844553901162793
2017-09-26,0.0025613328009325693,0.005858337068467627,0.006154856274937517,0.005432279165831108
2017-09-27,0.0022897109798810512,0.0064031373787772445,0.0057810165096899785,0.005504622868368463
2017-09-28,0.002489134408292537,0.006244665055316994,0.00560074149203701,0.0042582829522655585
2017-09-29,0.0029626752307392863,0.006582344940424712,0.00434301932035866,0.008311035633870381
2017-10-10,0.004970024776094105,0.007821524052868734,0.0038102697792648864,0.008295599189380881
2017-10-11,0.008027870091308916,0.0025613328009325693,0.005858337068467627,0.006154856274937517
2017-10-12,0.007201613318904674,0.0022897109798810512,0.0064031373787772445,0.0057810165096899785
2017-10-13,0.005844962057600176,0.002489134408292537,0.006244665055316994,0.00560074149203701
2017-10-16,0.006095124728453841,0.0029626752307392863,0.006582344940424712,0.00434301932035866
2017-10-17,0.006576688287770667,0.004970024776094105,0.007821524052868734,0.0038102697792648864
2017-10-18,0.004198638684590072,0.008027870091308916,0.0025613328009325693,0.005858337068467627
2017-10-19,0.0029902989660898316,0.007201613318904674,0.0022897109798810512,0.0064031373787772445
2017-10-20,0.0025493115633989662,0.005844962057600176,0.002489134408292537,0.006244665055316994
2017-10-23,0.003935721243539853,0.006095124728453841,0.0029626752307392863,0.006582344940424712
2017-10-24,0.0038818833340830187,0.006576688287770667,0.004970024776094105,0.007821524052868734
2017-10-25,0.003851050035385889,0.004198638684590072,0.008027870091308916,0.0025613328009325693
2017-10-26,0.0038029527247876614,0.0029902989660898316,0.007201613318904674,0.0022897109798810512
2017-10-27,0.004058955315453998,0.0025493115633989662,0.005844962057600176,0.002489134408292537
2017-10-30,0.003979681440191961,0.003935721243539853,0.006095124728453841,0.0029626752307392863
2017-10-31,0.004027206471282233,0.0038818833340830187,0.006576688287770667,0.004970024776094105
2017-11-01,0.005205270442371356,0.003851050035385889,0.004198638684590072,0.008027870091308916
2017-11-02,0.006783191909161513,0.0038029527247876614,0.0029902989660898316,0.007201613318904674
2017-11-03,0.006493065629674224,0.004058955315453998,0.0025493115633989662,0.005844962057600176
2017-11-06,0.006461485216963535,0.003979681440191961,0.003935721243539853,0.006095124728453841
2017-11-07,0.007435115492713395,0.004027206471282233,0.0038818833340830187,0.006576688287770667
2017-11-08,0.007176649076298813,0.005205270442371356,0.003851050035385889,0.004198638684590072
2017-11-09,0.0037761823499128403,0.006783191909161513,0.0038029527247876614,0.0029902989660898316
2017-11-10,0.003234289198643282,0.006493065629674224,0.004058955315453998,0.0025493115633989662
2017-11-13,0.0024309933678467416,0.006461485216963535,0.003979681440191961,0.003935721243539853
2017-11-14,0.0028589627627459715,0.007435115492713395,0.004027206471282233,0.0038818833340830187
2017-11-15,0.002858768971270308,0.007176649076298813,0.005205270442371356,0.003851050035385889
2017-11-16,0.001658795004236931,0.0037761823499128403,0.006783191909161513,0.0038029527247876614
2017-11-17,0.004533205589651003,0.003234289198643282,0.006493065629674224,0.004058955315453998
2017-11-20,0.004430885451971484,0.0024309933678467416,0.006461485216963535,0.003979681440191961
2017-11-21,0.0039504462565041615,0.0028589627627459715,0.007435115492713395,0.004027206471282233
2017-11-22,0.003917501019908399,0.002858768971270308,0.007176649076298813,0.005205270442371356
2017-11-23,0.0035467148802118113,0.001658795004236931,0.0037761823499128403,0.006783191909161513
2017-11-24,0.0024675344788728047,0.004533205589651003,0.003234289198643282,0.006493065629674224
2017-11-27,0.002697158837568528,0.004430885451971484,0.0024309933678467416,0.006461485216963535
2017-11-28,0.007418997556097229,0.0039504462565041615,0.0028589627627459715,0.007435115492713395
2017-11-29,0.007566722282748201,0.003917501019908399,0.002858768971270308,0.007176649076298813
2017-11-30,0.007055535009289504,0.0035467148802118113,0.001658795004236931,0.0037761823499128403
2017-12-01,0.00889672205019042,0.0024675344788728047,0.004533205589651003,0.003234289198643282
2017-12-04,0.008302870253531398,0.002697158837568528,0.004430885451971484,0.0024309933678467416
2017-12-05,0.009078851706300984,0.007418997556097229,0.0039504462565041615,0.0028589627627459715
2017-12-06,0.009155083883311951,0.007566722282748201,0.003917501019908399,0.002858768971270308
2017-12-07,0.011092484708478437,0.007055535009289504,0.0035467148802118113,0.001658795004236931
2017-12-08,0.00929552175419324,0.00889672205019042,0.0024675344788728047,0.004533205589651003
2017-12-11,0.00933526763216996,0.008302870253531398,0.002697158837568528,0.004430885451971484
2017-12-12,0.007422672668058209,0.009078851706300984,0.007418997556097229,0.0039504462565041615
2017-12-13,0.006684847042077519,0.009155083883311951,0.007566722282748201,0.003917501019908399
2017-12-14,0.005357348387429832,0.011092484708478437,0.007055535009289504,0.0035467148802118113
2017-12-15,0.0052209154116767825,0.00929552175419324,0.00889672205019042,0.0024675344788728047
2017-12-18,0.0055989164448868,0.00933526763216996,0.008302870253531398,0.002697158837568528
2017-12-19,0.005554451551324064,0.007422672668058209,0.009078851706300984,0.007418997556097229
2017-12-20,0.005015182770194515,0.006684847042077519,0.009155083883311951,0.007566722282748201
2017-12-21,0.0035974290291546254,0.005357348387429832,0.011092484708478437,0.007055535009289504
2017-12-22,0.008347503640885478,0.0052209154116767825,0.00929552175419324,0.00889672205019042
2017-12-26,0.008179838837149208,0.0055989164448868,0.00933526763216996,0.008302870253531398
2017-12-27,0.007993128001857691,0.005554451551324064,0.007422672668058209,0.009078851706300984
2017-12-28,0.008787897724883966,0.005015182770194515,0.006684847042077519,0.009155083883311951
2018-01-02,0.011389705240681634,0.0035974290291546254,0.005357348387429832,0.011092484708478437
2018-01-03,0.006409647324018678,0.008347503640885478,0.0052209154116767825,0.00929552175419324
2018-01-04,0.006433449271086874,0.008179838837149208,0.0055989164448868,0.00933526763216996
2018-01-05,0.007388350404187242,0.007993128001857691,0.005554451551324064,0.007422672668058209
2018-01-08,0.008520935384470884,0.008787897724883966,0.005015182770194515,0.006684847042077519
2018-01-09,0.007504738752296596,0.011389705240681634,0.0035974290291546254,0.005357348387429832
2018-01-10,0.007753351684253305,0.006409647324018678,0.008347503640885478,0.0052209154116767825
2018-01-11,0.008294817773453398,0.006433449271086874,0.008179838837149208,0.0055989164448868
2018-01-12,0.007488773788756885,0.007388350404187242,0.007993128001857691,0.005554451551324064
2018-01-15,0.004817292685490835,0.008520935384470884,0.008787897724883966,0.005015182770194515
2018-01-16,0.003832730469098738,0.007504738752296596,0.011389705240681634,0.0035974290291546254
2018-01-17,0.005186355029540822,0.007753351684253305,0.006409647324018678,0.008347503640885478
2018-01-18,0.004815771531093606,0.008294817773453398,0.006433449271086874,0.008179838837149208
2018-01-19,0.003648788012003888,0.007488773788756885,0.007388350404187242,0.007993128001857691
2018-01-22,0.0035892636290275055,0.004817292685490835,0.008520935384470884,0.008787897724883966
